18 0.0618534 14.1069 1794.69 9.63697 4.46991 0.0647685 1.96266e+06 2.01647e+07 154028 5448.89 3.81027e+06 76852.7 1.12833e+06 3.7228e-05 8.79219e+13 0 0 552645 1.41879e+06
19 0.0647685 14.0991 1783.82 9.62944 4.46964 0.0678209 2.15169e+06 2.24328e+07 171955 6069.74 3.68278e+06 79032.6 1.19579e+06 3.93318e-05 8.78714e+13 0 0 552645 1.41879e+06
20 0.0678209 14.0909 1772.59 9.62156 4.46937 0.0710172 2.3589e+06 2.4904e+07 191599 6758.69 3.55933e+06 81270.8 1.26721e+06 4.0549e-05 8.78185e+13 0 0 552645 1.41879e+06
21 0.0710172 14.0824 1760.99 9.61333 4.46909 0.0743642 2.58604e+06 2.75959e+07 213126 7523.13 3.43978e+06 83568.5 1.3428e+06 4.35977e-05 8.77632e+13 0 0 552645 1.41879e+06
22 0.0743642 14.0735 1749.01 9.60471 4.46879 0.0778689 2.83504e+06 3.05275e+07 236715 8371.3 3.32402e+06 85927.4 1.4228e+06 4.68756e-05 8.77054e+13 0 0 552645 1.41879e+06
23 0.0778689 14.0642 1736.64 9.59569 4.46847 0.0815387 3.10799e+06 3.37191e+07 262563 9312.28 3.21193e+06 88348.6 1.50746e+06 5.04005e-05 8.76448e+13 0 0 552645 1.41879e+06
24 0.0815387 14.0544 1723.89 9.58626 4.46814 0.0853815 3.40718e+06 3.7193e+07 290885 10356.2 3.1034e+06 90833.8 1.59705e+06 5.11936e-05 8.75814e+13 0 0 552645 1.41879e+06
25 0.0853815 14.0442 1710.74 9.5764 4.4678 0.0894054 3.73514e+06 4.0973e+07 321916 11514.1 2.99832e+06 93384.4 1.69183e+06 5.50563e-05 8.75152e+13 0 0 552645 1.41879e+06
26 0.0894054 14.0335 1697.2 9.56609 4.46744 0.0936189 4.09464e+06 4.50849e+07 355916 12798.5 2.89658e+06 96001.8 1.79211e+06 5.92108e-05 8.74458e+13 0 0 552645 1.41879e+06
27 0.0936189 14.0224 1683.27 9.55529 4.46706 0.0980311 4.48868e+06 4.95565e+07 393166 14223.1 2.79808e+06 98687.6 1.89819e+06 6.36794e-05 8.73732e+13 0 0 552645 1.41879e+06
28 0.0980311 14.0107 1668.93 9.54401 4.46667 0.102651 4.9206e+06 5.44177e+07 433976 15802.9 2.70272e+06 101443 2.01039e+06 6.57488e-05 8.72972e+13 0 0 552645 1.41879e+06
29 0.102651 13.9985 1654.19 9.53221 4.46625 0.107489 5.39402e+06 5.97008e+07 478684 17554.9 2.61041e+06 104270 2.12906e+06 7.03403e-05 8.72177e+13 0 0 552645 1.41879e+06
30 0.107489 13.9857 1639.03 9.51987 4.46582 0.112555 5.91291e+06 6.54406e+07 527661 19497.5 2.52104e+06 107171 2.25455e+06 7.52537e-05 8.71346e+13 0 0 552645 1.41879e+06
31 0.112555 13.9723 1623.48 9.50697 4.46536 0.117859 6.48165e+06 7.16744e+07 581312 21651.5 2.43454e+06 110145 2.38724e+06 8.05119e-05 8.70477e+13 0 0 552645 1.41879e+06
32 0.117859 13.9584 1607.51 9.49348 4.46489 0.123414 7.10501e+06 7.84423e+07 640080 24039.5 2.3508e+06 113196 2.52752e+06 8.10789e-05 8.69568e+13 0 0 552645 1.41879e+06
33 0.123414 13.9438 1591.13 9.47939 4.46439 0.12923 7.78821e+06 8.57877e+07 704450 26686.7 2.26975e+06 116325 2.67582e+06 8.58262e-05 8.68617e+13 0 0 552645 1.41879e+06
34 0.12923 13.9285 1574.34 9.46466 4.46387 0.135321 8.53699e+06 9.37567e+07 774954 29621.1 2.1913e+06 119534 2.83258e+06 9.08558e-05 8.67623e+13 0 0 552645 1.41879e+06
35 0.135321 13.9126 1557.14 9.44926 4.46332 0.141698 9.35762e+06 1.02399e+08 852171 32873.5 2.11538e+06 122823 2.99825e+06 9.61838e-05 8.66583e+13 0 0 552645 1.41879e+06
36 0.141698 13.8959 1539.53 9.43317 4.46275 0.148376 1.0257e+07 1.11768e+08 936737 36478 2.04189e+06 126196 3.17331e+06 9.79803e-05 8.65496e+13 0 0 552645 1.41879e+06
37 0.148376 13.8785 1521.52 9.41636 4.46215 0.155369 1.12426e+07 1.21921e+08 1.02934e+06 40472.4 1.97078e+06 129653 3.35829e+06 0.000103175 8.64359e+13 0 0 552645 1.41879e+06
38 0.155369 13.8603 1503.11 9.39879 4.46152 0.162691 1.23228e+07 1.32919e+08 1.13075e+06 44898.5 1.90196e+06 133196 3.55371e+06 0.000108652 8.6317e+13 0 0 552645 1.41879e+06
39 0.162691 13.8413 1484.3 9.38044 4.46087 0.170358 1.35064e+07 1.44826e+08 1.2418e+06 49802.3 1.83537e+06 136827 3.76013e+06 0.000114426 8.61928e+13 0 0 552645 1.41879e+06
40 0.170358 13.8214 1465.09 9.36126 4.46018 0.178387 1.48035e+07 1.57714e+08 1.36337e+06 55235.1 1.77093e+06 140548 3.97815e+06 0.000120514 8.60629e+13 0 0 552645 1.41879e+06
41 0.178387 13.8007 1445.5 9.34122 4.45946 0.186794 1.62249e+07 1.71656e+08 1.49648e+06 61253 1.70858e+06 144360 4.20838e+06 0.000124415 8.5927e+13 0 0 552645 1.41879e+06
42 0.186794 13.779 1425.53 9.32029 4.4587 0.195598 1.77824e+07 1.86732e+08 1.64221e+06 67918.6 1.64825e+06 148265 4.45147e+06 0.000131019 8.5785e+13 0 0 552645 1.41879e+06
43 0.195598 13.7563 1405.18 9.29844 4.45791 0.204816 1.9489e+07 2.03026e+08 1.80172e+06 75300.8 1.58989e+06 152265 4.70811e+06 0.000137983 8.56366e+13 0 0 552645 1.41879e+06
44 0.204816 13.7327 1384.46 9.27562 4.45708 0.214469 2.1359e+07 2.20629e+08 1.97633e+06 83475.6 1.53343e+06 156362 4.979e+06 0.000145326 8.54815e+13 0 0 552645 1.41879e+06
45 0.214469 13.708 1363.38 9.2518 4.45621 0.224576 2.34078e+07 2.39636e+08 2.16744e+06 92527.2 1.4788e+06 160557 5.2649e+06 0.000150722 8.53195e+13 0 0 552645 1.41879e+06
46 0.224576 13.6822 1341.96 9.22694 4.4553 0.23516 2.56525e+07 2.6015e+08 2.37659e+06 102549 1.42596e+06 164852 5.56658e+06 0.000159643 8.51502e+13 0 0 552645 1.41879e+06
47 0.23516 13.6553 1320.2 9.20099 4.45435 0.246243 2.81118e+07 2.82279e+08 2.60547e+06 113642 1.37486e+06 169249 5.88487e+06 0.000169102 8.49734e+13 0 0 552645 1.41879e+06
48 0.246243 13.6273 1298.11 9.17392 4.45335 0.257848 3.08061e+07 3.06136e+08 2.85592e+06 125921 1.32542e+06 173750 6.22062e+06 0.00017913 8.47887e+13 0 0 552645 1.41879e+06
49 0.257848 13.598 1275.71 9.14565 4.45231 0.27 3.37577e+07 3.31843e+08 3.12994e+06 139511 1.27761e+06 178356 6.57473e+06 0.000182682 8.45956e+13 0 0 552645 1.41879e+06
50 0.27 13.5674 1253 9.11616 4.45121 0.282725 3.6991e+07 3.59529e+08 3.42972e+06 154550 1.23137e+06 183069 6.94814e+06 0.000193538 8.4394e+13 0 0 552645 1.41879e+06
51 0.282725 13.5355 1230.01 9.0854 4.45006 0.296049 4.05329e+07 3.89329e+08 3.75765e+06 171189 1.18665e+06 187891 7.34183e+06 0.000205051 8.41834e+13 0 0 552645 1.41879e+06
52 0.296049 13.5022 1206.74 9.05334 4.44886 0.310001 4.44124e+07 4.21386e+08 4.11633e+06 189598 1.14342e+06 192823 7.75682e+06 0.000217262 8.39637e+13 0 0 552645 1.41879e+06
53 0.310001 13.4675 1183.22 9.0199 4.4476 0.324611 4.86618e+07 4.5585e+08 4.50861e+06 209961 1.10161e+06 197867 8.19419e+06 0.000230215 8.37343e+13 0 0 552645 1.41879e+06
54 0.324611 13.4313 1159.46 8.98506 4.44629 0.33991 5.33159e+07 4.92881e+08 4.93758e+06 232483 1.06118e+06 203025 8.65505e+06 0.000242713 8.34948e+13 0 0 552645 1.41879e+06
55 0.33991 13.3936 1135.48 8.94872 4.4449 0.355929 5.8413e+07 5.32645e+08 5.40661e+06 257389 1.0221e+06 208298 9.14057e+06 0.000262546 8.32448e+13 0 0 552645 1.41879e+06
56 0.355929 13.3543 1111.3 8.91086 4.44346 0.372704 6.3995e+07 5.75316e+08 5.91939e+06 284928 984319 213688 9.65196e+06 0.000283998 8.29839e+13 0 0 552645 1.41879e+06
57 0.372704 13.3134 1086.94 8.87142 4.44194 0.390269 7.01078e+07 6.21079e+08 6.47991e+06 315374 947797 219196 1.01905e+07 0.0003072 8.27117e+13 0 0 552645 1.41879e+06
58 0.390269 13.2707 1062.42 8.83035 4.44035 0.408662 7.68013e+07 6.70125e+08 7.09255e+06 349029 912495 224824 1.07575e+07 0.00034156 8.24278e+13 0 0 552645 1.41879e+06
59 0.408662 13.2263 1037.75 8.78756 4.43869 0.427921 8.41303e+07 7.22654e+08 7.76203e+06 386225 878375 230573 1.13543e+07 0.000388594 8.21316e+13 0 0 552645 1.41879e+06
60 0.427921 13.18 1012.97 8.74303 4.43695 0.448088 9.21546e+07 7.78875e+08 8.49355e+06 427328 845401 236445 1.19824e+07 0.000442008 8.18227e+13 0 0 552645 1.41879e+06
61 0.448088 13.1318 988.089 8.69669 4.43512 0.469206 1.0094e+08 8.39007e+08 9.2927e+06 472742 813535 242441 1.26432e+07 0.000502653 8.15008e+13 0 0 552645 1.41879e+06
62 0.469206 13.0817 963.136 8.64847 4.43321 0.491319 1.10557e+08 9.03275e+08 1.01656e+07 522911 782744 248562 1.33383e+07 0.000571492 8.1165e+13 0 0 552645 1.41879e+06
63 0.491319 13.0295 938.133 8.59832 4.43121 0.514474 1.21084e+08 9.71914e+08 1.11189e+07 578324 752994 254810 1.40693e+07 0.000664677 8.08152e+13 0 0 552645 1.41879e+06
64 0.514474 12.9753 913.103 8.54618 4.42911 0.538721 1.32606e+08 1.04517e+09 1.21599e+07 639517 724251 261185 1.48378e+07 0.000785816 8.04507e+13 0 0 552645 1.41879e+06
65 0.538721 12.9189 888.072 8.49197 4.42691 0.56411 1.45217e+08 1.12329e+09 1.32963e+07 707083 696485 267689 1.56456e+07 0.000928638 8.0071e+13 0 0 552645 1.41879e+06
66 0.56411 12.8603 863.064 8.43565 4.4246 0.590696 1.59018e+08 1.20653e+09 1.45366e+07 781672 669665 274322 1.64944e+07 0.00109693 7.96756e+13 0 0 552645 1.41879e+06
67 0.590696 12.7993 838.104 8.37715 4.42219 0.618534 1.7412e+08 1.29516e+09 1.58903e+07 863998 643760 281085 1.73862e+07 0.00129515 7.92638e+13 0 0 552645 1.41879e+06
68 0.618534 12.7361 813.218 8.31641 4.41966 0.647685 1.90644e+08 1.38946e+09 1.73671e+07 954848 618743 287980 1.83227e+07 0.0015673 7.88353e+13 0 0 552645 1.41879e+06
69 0.647685 12.6704 788.43 8.25338 4.41701 0.678209 2.08722e+08 1.48971e+09 1.89781e+07 1.05509e+06 594584 295006 1.9306e+07 0.00182223 7.83894e+13 0 0 552645 1.41879e+06
70 0.678209 12.6022 763.766 8.18797 4.41424 0.710172 2.28499e+08 1.59619e+09 2.07351e+07 1.16566e+06 571258 302165 2.03382e+07 0.0021178 7.79255e+13 0 0 552645 1.41879e+06
71 0.710172 12.5315 739.252 8.12016 4.41133 0.743642 2.50132e+08 1.7092e+09 2.26507e+07 1.28761e+06 548737 309456 2.14212e+07 0.00246028 7.74432e+13 0 0 552645 1.41879e+06
72 0.743642 12.4582 714.912 8.04987 4.40829 0.778689 2.73792e+08 1.82902e+09 2.47388e+07 1.42208e+06 526996 316879 2.25573e+07 0.00290224 7.69416e+13 0 0 552645 1.41879e+06
73 0.778689 12.3821 690.772 7.97705 4.4051 0.815387 2.99666e+08 1.95598e+09 2.70145e+07 1.57032e+06 506012 324436 2.37487e+07 0.00324403 7.64205e+13 0 0 552645 1.41879e+06
74 0.815387 12.3034 666.855 7.90164 4.40176 0.853815 3.27958e+08 2.09036e+09 2.94938e+07 1.73371e+06 485758 332126 2.49977e+07 0.00362531 7.58791e+13 0 0 552645 1.41879e+06
75 0.853815 12.2219 643.186 7.8236 4.39826 0.894054 3.58891e+08 2.23247e+09 3.21943e+07 1.91377e+06 466214 339948 2.63066e+07 0.00405052 7.53169e+13 0 0 552645 1.41879e+06
76 0.894054 12.1375 619.789 7.74287 4.39459 0.936189 3.92706e+08 2.38263e+09 3.51349e+07 2.11213e+06 447355 347902 2.76778e+07 0.00452458 7.47334e+13 0 0 552645 1.41879e+06
77 0.936189 12.0502 596.685 7.65942 4.39075 0.980311 4.29666e+08 2.54114e+09 3.8336e+07 2.33063e+06 429161 355989 2.91139e+07 0.00523155 7.41278e+13 0 0 552645 1.41879e+06
78 0.980311 11.9599 573.898 7.57321 4.38673 1.02651 4.70059e+08 2.7083e+09 4.18196e+07 2.57123e+06 411610 364206 3.06172e+07 0.00570934 7.34999e+13 0 0 552645 1.41879e+06
79 1.02651 11.8667 551.448 7.48417 4.38252 1.07489 5.14197e+08 2.88442e+09 4.56096e+07 2.83612e+06 394682 372552 3.21905e+07 0.00623028 7.28488e+13 0 0 552645 1.41879e+06
80 1.07489 11.7704 529.357 7.3923 4.37811 1.12555 5.62418e+08 3.0698e+09 4.97315e+07 3.12767e+06 378357 381028 3.38362e+07 0.00679817 7.21741e+13 0 0 552645 1.41879e+06
81 1.12555 11.671 507.643 7.29755 4.3735 1.17859 6.15094e+08 3.26473e+09 5.42129e+07 3.44849e+06 362616 389631 3.55571e+07 0.00741721 7.14753e+13 0 0 552645 1.41879e+06
82 1.17859 11.5686 486.325 7.19991 4.36866 1.23414 6.72624e+08 3.46948e+09 5.90836e+07 3.80143e+06 347439 398359 3.73559e+07 0.00793543 7.07519e+13 0 0 552645 1.41879e+06
83 1.23414 11.463 465.421 7.09936 4.3636 1.2923 7.35446e+08 3.68434e+09 6.43754e+07 4.18959e+06 332810 407212 3.92353e+07 0.00850565 7.00034e+13 0 0 552645 1.41879e+06
84 1.2923 11.3542 444.946 6.9959 4.35831 1.35321 8.04034e+08 3.90956e+09 7.01227e+07 4.61638e+06 318711 416186 4.1198e+07 0.00911729 6.92294e+13 0 0 552645 1.41879e+06
85 1.35321 11.2423 424.917 6.88953 4.35276 1.41698 8.78901e+08 4.1454e+09 7.63623e+07 5.0855e+06 305124 425279 4.3247e+07 0.00977349 6.84295e+13 0 0 552645 1.41879e+06
86 1.41698 11.1272 405.347 6.78025 4.34696 1.48376 9.60608e+08 4.39208e+09 8.3134e+07 5.60103e+06 292034 434488 4.53851e+07 0.0104775 6.76033e+13 0 0 552645 1.41879e+06
87 1.48376 11.009 386.249 6.66809 4.34089 1.55369 1.04976e+09 4.64981e+09 9.048e+07 6.16737e+06 279424 443811 4.76149e+07 0.0112329 6.67506e+13 0 0 552645 1.41879e+06
88 1.55369 10.8876 367.635 6.55307 4.33454 1.62691 1.14701e+09 4.9188e+09 9.8446e+07 6.78935e+06 267279 453244 4.99395e+07 0.0120435 6.58711e+13 0 0 552645 1.41879e+06
89 1.62691 10.7631 349.517 6.43522 4.3279 1.70358 1.25308e+09 5.19919e+09 1.07081e+08 7.47224e+06 255584 462783 5.23616e+07 0.0129133 6.49645e+13 0 0 552645 1.41879e+06
90 1.70358 10.6355 331.902 6.31459 4.32095 1.78387 1.36874e+09 5.49115e+09 1.16436e+08 8.22176e+06 244324 472425 5.41287e+07 0.0138469 6.40307e+13 0 0 552645 1.41879e+06
91 1.78387 10.5049 314.798 6.19123 4.31368 1.86794 1.49481e+09 5.79477e+09 1.26568e+08 9.04415e+06 233486 482166 5.53837e+07 0.0148489 6.30694e+13 0 0 552645 1.41879e+06
92 1.86794 10.3713 298.213 6.06521 4.30609 1.95598 1.63221e+09 6.11015e+09 1.37537e+08 9.94619e+06 223056 492000 5.66456e+07 0.0159244 6.20807e+13 0 0 552645 1.41879e+06
93 1.95598 10.2348 282.15 5.93662 4.29816 2.04816 1.78191e+09 6.43733e+09 1.49405e+08 1.09353e+07 213020 501922 5.67387e+07 0.0174324 6.10646e+13 0 0 552645 1.41879e+06
94 2.04816 10.0954 266.614 5.80554 4.28987 2.14469 1.94497e+09 6.77632e+09 1.62241e+08 1.20195e+07 203367 511928 5.68508e+07 0.0190704 6.00212e+13 0 0 552645 1.41879e+06
95 2.14469 9.95329 251.606 5.67208 4.28121 2.24576 2.12253e+09 7.1271e+09 1.76117e+08 1.32074e+07 194082 522011 5.69524e+07 0.0208588 5.89508e+13 0 0 552645 1.41879e+06
96 2.24576 9.80852 237.129 5.53635 4.27217 2.3516 2.31582e+09 7.48959e+09 1.91111e+08 1.45086e+07 185156 532166 5.70435e+07 0.0228111 5.78535e+13 0 0 552645 1.41879e+06
97 2.3516 9.6612 223.182 5.39847 4.26273 2.46243 2.52616e+09 7.86367e+09 2.07304e+08 1.59334e+07 176575 542386 5.71237e+07 0.0249418 5.67297e+13 0 0 552645 1.41879e+06
98 2.46243 9.51148 209.763 5.2586 4.25288 2.57848 2.755e+09 8.24918e+09 2.24785e+08 1.74929e+07 168328 552663 5.71923e+07 0.0272668 5.55798e+13 0 0 552645 1.41879e+06
99 2.57848 9.35949 196.872 5.11687 4.24261 2.7 3.00386e+09 8.6459e+09 2.43645e+08 1.91991e+07 160405 562991 5.7183e+07 0.0298378 5.44043e+13 0 0 552645 1.41879e+06
100 2.7 9.20537 184.505 4.97346 4.23191 2.82725 3.27442e+09 9.05358e+09 2.63985e+08 2.10651e+07 152795 573362 5.61931e+07 0.033208 5.3204e+13 0 0 552645 1.41879e+06
101 2.82725 9.04928 172.658 4.82853 4.22075 2.96049 3.56844e+09 9.47189e+09 2.85909e+08 2.31052e+07 145488 583768 5.5223e+07 0.0369421 5.19794e+13 0 0 552645 1.41879e+06
102 2.96049 8.89142 161.326 4.68228 4.20913 3.10001 3.88785e+09 9.90044e+09 3.09529e+08 2.53346e+07 138473 594200 5.42729e+07 0.0410769 5.07315e+13 0 0 552645 1.41879e+06
103 3.10001 8.73194 150.501 4.5349 4.19704 3.24611 4.23471e+09 1.03388e+10 3.34963e+08 2.77698e+07 131741 604649 5.3342e+07 0.0456528 4.94612e+13 0 0 552645 1.41879e+06
104 3.24611 8.57105 140.178 4.3866 4.18445 3.3991 4.61121e+09 1.07865e+10 3.62337e+08 3.04287e+07 125283 615105 5.243e+07 0.0507138 4.81694e+13 0 0 552645 1.41879e+06
105 3.3991 8.40895 130.347 4.23758 4.17137 3.55929 5.01972e+09 1.1243e+10 3.91785e+08 3.33306e+07 119089 625560 5.15365e+07 0.056308 4.68574e+13 0 0 552645 1.41879e+06
106 3.55929 8.24585 121 4.08808 4.15777 3.72704 5.46277e+09 1.17076e+10 4.23447e+08 3.64963e+07 113150 636002 4.8926e+07 0.0647038 4.55263e+13 0 0 552645 1.41879e+06
107 3.72704 8.08196 112.125 3.93831 4.14365 3.90269 5.94307e+09 1.21797e+10 4.57474e+08 3.99482e+07 107458 646422 4.84118e+07 0.0713024 4.41775e+13 0 0 552645 1.41879e+06
108 3.90269 7.91749 103.71 3.78851 4.12899 4.08662 6.46349e+09 1.26584e+10 4.94025e+08 4.37104e+07 102005 656807 4.79001e+07 0.078542 4.28122e+13 0 0 552645 1.41879e+06
109 4.08662 7.75269 95.7467 3.63891 4.11379 4.27921 7.02712e+09 1.31431e+10 5.33267e+08 4.78088e+07 96782.8 667147 4.73907e+07 0.0864811 4.1432e+13 0 0 552645 1.41879e+06
110 4.27921 7.58788 88.2368 3.48984 4.09804 4.48088 7.63724e+09 1.36328e+10 5.75382e+08 5.22713e+07 91783 677429 4.68836e+07 0.0951825 4.00395e+13 0 0 552645 1.41879e+06
111 4.48088 7.42329 81.1653 3.34154 4.08175 4.69206 8.29734e+09 1.41268e+10 6.20557e+08 5.71278e+07 86998.2 687642 4.63789e+07 0.104714 3.86362e+13 0 0 552645 1.41879e+06
112 4.69206 7.25913 74.5172 3.19423 4.0649 4.91319 9.01114e+09 1.4624e+10 6.68996e+08 6.24104e+07 82421 697773 4.58766e+07 0.11515 3.72237e+13 0 0 552645 1.41879e+06
113 4.91319 7.09566 68.2771 3.04816 4.0475 5.14474 9.78258e+09 1.51236e+10 7.20911e+08 6.81537e+07 78044.2 707809 4.53765e+07 0.126568 3.58041e+13 0 0 552645 1.41879e+06
114 5.14474 6.93312 62.4298 2.90359 4.02953 5.38721 1.06158e+10 1.56244e+10 7.76532e+08 7.43943e+07 73860.9 717737 4.29757e+07 0.145214 3.43793e+13 0 0 552645 1.41879e+06
115 5.38721 6.77178 56.9602 2.76076 4.01102 5.6411 1.15153e+10 1.61254e+10 8.36099e+08 8.11718e+07 69864.3 727544 4.30819e+07 0.157317 3.29517e+13 0 0 552645 1.41879e+06
116 5.6411 6.61189 51.8531 2.61993 3.99196 5.90696 1.24857e+10 1.66256e+10 8.99872e+08 8.85284e+07 66047.7 737215 4.31694e+07 0.170411 3.15235e+13 0 0 552645 1.41879e+06
117 5.90696 6.45373 47.0933 2.48136 3.97237 6.18534 1.3532e+10 1.71236e+10 9.68124e+08 9.6509e+07 62404.9 746738 4.32379e+07 0.184574 3.00973e+13 0 0 552645 1.41879e+06
118 6.18534 6.29757 42.6659 2.34531 3.95226 6.47685 1.46594e+10 1.76184e+10 1.04115e+09 1.05162e+08 58929.5 756097 4.3287e+07 0.19989 2.86757e+13 0 0 552645 1.41879e+06
119 6.47685 6.14366 38.5559 2.21201 3.93166 6.78209 1.58732e+10 1.81086e+10 1.11927e+09 1.14537e+08 55615.5 765279 4.33159e+07 0.216453 2.72614e+13 0 0 552645 1.41879e+06
120 6.78209 5.99229 34.7486 2.08171 3.91058 7.10172 1.71794e+10 1.8593e+10 1.20281e+09 1.24691e+08 52457.1 774269 4.33244e+07 0.234362 2.58574e+13 0 0 552645 1.41879e+06
121 7.10172 5.84372 31.2294 1.95464 3.88907 7.43642 1.85839e+10 1.90704e+10 1.29214e+09 1.3568e+08 49448.5 783053 4.33124e+07 0.253721 2.44665e+13 0 0 552645 1.41879e+06
122 7.43642 5.6982 27.9839 1.83103 3.86717 7.78689 2.00931e+10 1.95395e+10 1.38764e+09 1.47567e+08 46584.2 791616 4.32793e+07 0.274646 2.30918e+13 0 0 552645 1.41879e+06
123 7.78689 5.55598 24.9978 1.71108 3.8449 8.15387 2.17135e+10 1.99989e+10 1.48975e+09 1.60416e+08 43858.7 799944 4.16702e+07 0.308351 2.17362e+13 0 0 552645 1.41879e+06
124 8.15387 5.41731 22.2572 1.59498 3.82233 8.53815 2.3452e+10 2.04474e+10 1.59892e+09 1.74297e+08 41266.9 808023 4.16807e+07 0.333029 2.04028e+13 0 0 552645 1.41879e+06
125 8.53815 5.28243 19.7483 1.48291 3.79951 8.94054 2.53159e+10 2.08838e+10 1.71564e+09 1.89283e+08 38803.6 815838 4.16665e+07 0.359667 1.90948e+13 0 0 552645 1.41879e+06
126 8.94054 5.15154 17.4578 1.37503 3.77651 9.36189 2.73125e+10 2.13067e+10 1.84045e+09 2.05452e+08 36463.9 823375 4.16274e+07 0.388418 1.78151e+13 0 0 552645 1.41879e+06
127 9.36189 5.02487 15.3725 1.27148 3.75339 9.80311 2.94496e+10 2.17151e+10 1.97393e+09 2.22885e+08 34242.9 830621 4.1563e+07 0.419449 1.65668e+13 0 0 552645 1.41879e+06
128 9.80311 4.9026 13.4795 1.17238 3.73023 10.2651 3.17352e+10 2.21077e+10 2.11673e+09 2.4167e+08 32136 837562 4.14731e+07 0.45294 1.53528e+13 0 0 552645 1.41879e+06
129 10.2651 4.78491 11.7663 1.07781 3.7071 10.7489 3.41775e+10 2.24835e+10 2.26956e+09 2.61897e+08 30138.5 844184 4.13575e+07 0.489084 1.41759e+13 0 0 552645 1.41879e+06
130 10.7489 4.67197 10.2209 0.987867 3.6841 11.2555 3.6785e+10 2.28414e+10 2.43316e+09 2.83663e+08 28246.2 850476 4.12164e+07 0.528086 1.30387e+13 0 0 552645 1.41879e+06
131 11.2555 4.5639 8.83143 0.902589 3.66131 11.7859 3.95664e+10 2.31805e+10 2.60841e+09 3.07068e+08 26454.5 856424 4.10493e+07 0.570176 1.19438e+13 0 0 552645 1.41879e+06
