#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
97 2.3516 8.29288 20.0216 0.429828 7.86305 2.46243 1.53941e+09 9.47166e+08 1.49986e+08 2.86141e+06 29950.3 235186 5.84679e+06 0.0413333 2.2711e+12 3.04221e+12 0 0 53626.3 160887 0.0319942 0.0959875 0.00385803 0.0047942 11.25
98 2.46243 8.27384 18.341 0.415371 7.85847 2.57848 1.67094e+09 9.80874e+08 1.64386e+08 3.12407e+06 28352.2 238526 5.73411e+06 0.0458074 2.1954e+12 2.94081e+12 0 0 58650.2 161042 0.0319127 0.0876259 0.00385706 0.0047776 11.25
99 2.57848 8.25436 16.7617 0.400735 7.85363 2.7 1.81297e+09 1.01465e+09 1.80166e+08 3.40941e+06 26825 241827 5.62442e+06 0.0507315 2.11873e+12 2.8381e+12 0 0 64142.5 160726 0.0318302 0.0797592 0.00385617 0.00475841 11.25
100 2.7 8.23447 15.2806 0.385943 7.84852 2.82725 1.96626e+09 1.04841e+09 1.97456e+08 3.7192e+06 25366.3 245084 5.51765e+06 0.056146 2.04121e+12 2.73427e+12 0 0 70147.1 159914 0.031747 0.0723734 0.00385538 0.0047363 11.25
101 2.82725 8.21416 13.8942 0.37102 7.84314 2.96049 2.1316e+09 1.08208e+09 2.16401e+08 4.05537e+06 23973.6 248294 5.41371e+06 0.0620947 1.96297e+12 2.62947e+12 0 0 76711.7 158577 0.0316632 0.0654536 0.00385471 0.00471087 11.25
102 2.96049 8.19344 12.5992 0.355993 7.83745 3.10001 2.30981e+09 1.11555e+09 2.37157e+08 4.41993e+06 22644.6 251451 5.22683e+06 0.0697496 1.88416e+12 2.52389e+12 0 0 83888.9 156692 0.031579 0.0589847 0.00385418 0.00468163 11.25
103 3.10001 8.17234 11.392 0.340892 7.83144 3.24611 2.50178e+09 1.14873e+09 2.59899e+08 4.81509e+06 21377 254551 5.06743e+06 0.0779784 1.80492e+12 2.41775e+12 0 0 91736.2 154230 0.0314945 0.0529496 0.00385379 0.00464797 11.25
104 3.24611 8.15085 10.2691 0.325747 7.8251 3.3991 2.70843e+09 1.18153e+09 2.84813e+08 5.24313e+06 20168.5 257589 4.91558e+06 0.0870794 1.72542e+12 2.31126e+12 0 0 100317 151168 0.0314099 0.0473317 0.00385358 0.00460912 11.25
105 3.3991 8.129 9.22712 0.310599 7.81841 3.55929 2.93073e+09 1.21384e+09 3.12107e+08 5.70653e+06 19017.1 260559 4.77094e+06 0.0971304 1.64588e+12 2.20471e+12 0 0 109700 147472 0.0313255 0.0421117 0.00385355 0.0045639 11.25
106 3.55929 8.10696 8.26199 0.295502 7.81146 3.72704 3.1697e+09 1.24556e+09 3.42008e+08 6.20791e+06 17920.5 263458 4.63316e+06 0.108215 1.56657e+12 2.09847e+12 0 0 119961 143087 0.0312416 0.0372644 0.00385367 0.00451034 11.25
107 3.72704 8.08521 7.36903 0.280518 7.80469 3.90269 3.42641e+09 1.27659e+09 3.74765e+08 6.75005e+06 16876.9 266280 4.50194e+06 0.120422 1.48772e+12 1.99285e+12 0 0 131182 137879 0.0311579 0.0327485 0.00385369 0.00444407 11.25
108 3.90269 8.06252 6.53948 0.26523 7.79729 4.08662 3.70195e+09 1.30678e+09 4.10648e+08 7.33589e+06 15884.1 269020 4.37698e+06 0.133845 1.40688e+12 1.88456e+12 0 0 143446 131299 0.0310729 0.0284416 0.00385399 0.00434922 11.25
109 4.08662 8.03834 5.72479 0.2541 7.78424 4.27921 3.99749e+09 1.33576e+09 4.49944e+08 7.96855e+06 14940.2 271674 4.25799e+06 0.148582 1.35359e+12 1.81317e+12 0 0 157010 119304 0.0310185 0.0235695 0.00385882 0.00411709 11.25
110 4.27921 7.82022 4.96492 0.19533 7.62489 4.48088 4.31424e+09 1.36331e+09 4.91904e+08 8.65134e+06 14043.4 274236 4.14475e+06 0.164736 1.02307e+12 1.37043e+12 0 0 171026 103824 0.0308145 0.0187065 0.00394036 0.00376773 11.25
111 4.48088 4.65833 4.6043 0.0640551 4.59427 4.69206 4.65344e+09 1.39133e+09 5.18759e+08 9.38775e+06 13191.8 276703 4.03695e+06 0.182417 4.52299e+11 6.0587e+11 0 0 204358 87948.7 0.0335803 0.0144518 0.00720866 0.00313877 11.25
112 4.69206 59.5483 0.00642156 0 59.5483 4.91319 5.01639e+09 1.39137e+09 9.1457e+08 1.01815e+07 12383.7 279069 3.93439e+06 0.201738 0 0 0 0 131081 0 0.0196442 0 0.000329887 0 11.25
113 4.91319 52.641 0 0 52.641 5.14474 5.40442e+09 1.39137e+09 1.29813e+09 1.10364e+07 11617.3 281329 3.83683e+06 0.222818 0 0 0 0 126494 0 0.0172888 0 0.000328428 0 11.25
114 5.14474 46.389 0 0 46.389 5.38721 5.81892e+09 1.39137e+09 1.66866e+09 1.19566e+07 10891 283481 3.53521e+06 0.260297 0 0 0 0 121648 0 0.0151635 0 0.000326877 0 11.25
115 5.38721 40.7462 0 0 40.7462 5.6411 6.26131e+09 1.39137e+09 2.02542e+09 1.29464e+07 10203.1 285518 3.4668e+06 0.28551 0 0 0 0 116574 0 0.0132524 0 0.000325242 0 11.25
116 5.6411 35.6685 0 0 35.6685 5.90696 6.73304e+09 1.39137e+09 2.36774e+09 1.40103e+07 9552.09 287437 3.40094e+06 0.312834 0 0 0 0 111304 0 0.01154 0 0.000323533 0 11.25
117 5.90696 31.1134 0 0 31.1134 6.18534 7.23561e+09 1.39137e+09 2.69507e+09 1.51531e+07 8936.34 289235 3.3376e+06 0.342405 0 0 0 0 105874 0 0.0100111 0 0.000321762 0 11.25
118 6.18534 27.0405 0 0 27.0405 6.47685 7.77053e+09 1.39137e+09 3.00688e+09 1.63798e+07 8354.39 290907 3.27667e+06 0.374367 0 0 0 0 100320 0 0.0086513 0 0.000319939 0 11.25
119 6.47685 23.4108 0 0 23.4108 6.78209 8.33937e+09 1.39137e+09 3.30278e+09 1.76956e+07 7804.78 292450 3.21806e+06 0.408868 0 0 0 0 94678.9 0 0.00744641 0 0.000318076 0 11.25
120 6.78209 20.1876 0 0 20.1876 7.10172 8.9437e+09 1.39137e+09 3.58246e+09 1.91059e+07 7286.11 293861 3.16171e+06 0.446056 0 0 0 0 88987.7 0 0.00638298 0 0.000316183 0 11.25
121 7.10172 17.3359 0 0 17.3359 7.43642 9.58512e+09 1.39137e+09 3.84569e+09 2.06164e+07 6797 295136 3.10753e+06 0.48609 0 0 0 0 83283.5 0 0.00544819 0 0.000314272 0 11.25
122 7.43642 14.8226 0 0 14.8226 7.78689 1.02652e+10 1.39137e+09 4.09238e+09 2.22331e+07 6336.12 296274 3.05549e+06 0.529125 0 0 0 0 77603 0 0.00462991 0 0.000312355 0 11.25
123 7.78689 12.6164 0 0 12.6164 8.15387 1.09857e+10 1.39137e+09 4.3225e+09 2.39623e+07 5902.18 297271 3.00547e+06 0.575329 0 0 0 0 71981.8 0 0.00391666 0 0.000310442 0 11.25
124 8.15387 10.688 0 0 10.688 8.53815 1.1748e+10 1.39137e+09 4.53615e+09 2.58103e+07 5493.93 298126 2.95742e+06 0.624863 0 0 0 0 66453.9 0 0.00329772 0 0.000308545 0 11.25
125 8.53815 9.00978 0 0 9.00978 8.94054 1.2554e+10 1.39137e+09 4.73354e+09 2.77838e+07 5110.16 298836 2.91131e+06 0.677894 0 0 0 0 61051.7 0 0.00276306 0 0.000306674 0 11.25
126 8.94054 7.55608 0 0 7.55608 9.36189 1.34052e+10 1.39137e+09 4.91495e+09 2.98899e+07 4749.68 299401 2.86702e+06 0.734598 0 0 0 0 55805 0 0.00230339 0 0.000304839 0 11.25
127 9.36189 6.30293 0 0 6.30293 9.80311 1.43031e+10 1.39137e+09 5.08078e+09 3.21358e+07 4411.38 299820 2.82453e+06 0.795141 0 0 0 0 50741.3 0 0.0019101 0 0.000303049 0 11.25
128 9.80311 5.22814 0 0 5.22814 10.2651 1.52495e+10 1.39137e+09 5.23151e+09 3.4529e+07 4094.14 300091 2.78376e+06 0.859699 0 0 0 0 45885.2 0 0.00157531 0 0.000301314 0 11.25
129 10.2651 4.31122 0 0 4.31122 10.7489 1.62458e+10 1.39137e+09 5.36771e+09 3.70773e+07 3796.9 300214 2.74467e+06 0.928443 0 0 0 0 41257.9 0 0.00129182 0 0.000299641 0 11.25
130 10.7489 3.53334 0 0 3.53334 11.2555 1.72937e+10 1.39137e+09 5.49002e+09 3.97887e+07 3518.65 300189 2.70718e+06 1.00155 0 0 0 0 36877.5 0 0.00105307 0 0.000298037 0 11.25
131 11.2555 2.87727 0 0 2.87727 11.7859 1.83946e+10 1.39137e+09 5.59915e+09 4.26715e+07 3258.39 300017 2.67127e+06 1.0792 0 0 0 0 32758.6 0 0.000853137 0 0.000296509 0 11.25
132 11.7859 2.32732 0 0 2.32732 12.3414 1.95499e+10 1.39137e+09 5.69587e+09 4.57343e+07 3015.16 299698 2.63685e+06 1.16156 0 0 0 0 28912 0 0.000686707 0 0.000295063 0 11.25
133 12.3414 1.8693 0 0 1.8693 12.923 2.07612e+10 1.39137e+09 5.78098e+09 4.89861e+07 2788.05 299234 2.6039e+06 1.2488 0 0 0 0 25345.1 0 0.000549019 0 0.000293702 0 11.25
134 12.923 1.49042 0 0 1.49042 13.5321 2.20297e+10 1.39137e+09 5.85532e+09 5.24359e+07 2576.18 298626 2.57236e+06 1.3411 0 0 0 0 22061.6 0 0.000435844 0 0.000292431 0 11.25
135 13.5321 1.17921 0 0 1.17921 14.1698 2.33567e+10 1.39137e+09 5.91975e+09 5.60931e+07 2378.69 297877 2.54218e+06 1.43863 0 0 0 0 19061.9 0 0.000343447 0 0.000291251 0 11.25
136 14.1698 0.925498 0 0 0.925498 14.8376 2.47436e+10 1.39137e+09 5.97515e+09 5.99675e+07 2194.78 296987 2.51331e+06 1.54156 0 0 0 0 16342.8 0 0.000268547 0 0.000290165 0 11.25
137 14.8376 0.720269 0 0 0.720269 15.5369 2.61913e+10 1.39137e+09 6.02237e+09 6.40691e+07 2023.65 295961 2.48569e+06 1.65007 0 0 0 0 13898.2 0 0.000208282 0 0.000289173 0 11.25
138 15.5369 0.555618 0 0 0.555618 16.2691 2.77012e+10 1.39137e+09 6.06228e+09 6.84081e+07 1864.55 294800 2.45931e+06 1.76432 0 0 0 0 11718.9 0 0.00016017 0 0.000288274 0 11.25
139 16.2691 0.424658 0 0 0.424658 17.0358 2.9274e+10 1.39137e+09 6.09568e+09 7.29951e+07 1716.78 293509 2.4341e+06 1.88448 0 0 0 0 9793.47 0 0.000122076 0 0.000287469 0 11.25
140 17.0358 0.321437 0 0 0.321437 17.8387 3.09108e+10 1.39137e+09 6.12336e+09 7.7841e+07 1579.65 292091 2.41001e+06 2.01074 0 0 0 0 8107.96 0 9.21733e-05 0 0.000286754 0 11.25
141 17.8387 0.240848 0 0 0.240848 18.6794 3.26124e+10 1.39137e+09 6.14608e+09 8.2957e+07 1452.49 290549 2.38703e+06 2.14324 0 0 0 0 6646.79 0 6.89137e-05 0 0.000286129 0 11.25
142 18.6794 0.178557 0 0 0.178557 19.5598 3.43795e+10 1.39137e+09 6.16452e+09 8.83546e+07 1334.69 288890 2.36509e+06 2.28218 0 0 0 0 5392.94 0 5.0994e-05 0 0.00028559 0 11.25
143 19.5598 0.13091 0 0 0.13091 20.4816 3.62129e+10 1.39137e+09 6.17933e+09 9.40455e+07 1225.66 287116 2.34416e+06 2.42771 0 0 0 0 4328.4 0 3.73268e-05 0 0.000285133 0 11.25
144 20.4816 0.094865 0 0 0.094865 21.4469 3.81129e+10 1.39137e+09 6.19107e+09 1.00042e+08 1124.82 285233 2.32421e+06 2.58002 0 0 0 0 3434.67 0 2.70133e-05 0 0.000284756 0 11.25
145 21.4469 0.0679098 0 0 0.0679098 22.4576 4.00802e+10 1.39137e+09 6.20028e+09 1.06357e+08 1031.64 283245 2.30517e+06 2.7393 0 0 0 0 2693.08 0 1.93172e-05 0 0.000284453 0 11.25
146 22.4576 0.0479955 0 0 0.0479955 23.516 4.2115e+10 1.39137e+09 6.2074e+09 1.13002e+08 945.611 281159 2.43411e+06 2.73015 0 0 0 0 2085.28 0 1.36414e-05 0 0.000284222 0 11.25
147 23.516 0.0334693 0 0 0.0334693 24.6243 4.42176e+10 1.39137e+09 6.21284e+09 1.19992e+08 866.25 278980 2.42701e+06 2.87996 0 0 0 0 1593.52 0 9.50718e-06 0 0.000284057 0 11.25
148 24.6243 0.0230139 0 0 0.0230139 25.7848 4.63883e+10 1.39137e+09 6.21693e+09 1.27339e+08 793.1 276713 2.42121e+06 3.03467 0 0 0 0 1201.01 0 6.53492e-06 0 0.000283955 0 11.25
149 25.7848 0.0155936 0 0 0.0155936 27 4.86269e+10 1.39137e+09 6.21996e+09 1.35059e+08 725.73 274364 2.41666e+06 3.1943 0 0 0 0 892.139 0 4.42717e-06 0 0.00028391 0 11.25
150 27 0.0104041 0 0 0.0104041 28.2725 5.09336e+10 1.39137e+09 6.22217e+09 1.43165e+08 663.733 271940 2.4133e+06 3.3589 0 0 0 0 652.687 0 2.95392e-06 0 0.000283919 0 11.25
151 28.2725 0.0068304 0 0 0.0068304 29.6049 5.33082e+10 1.39137e+09 6.22376e+09 1.51673e+08 606.725 269446 2.41109e+06 3.52854 0 0 0 0 469.935 0 1.93969e-06 0 0.000283978 0 11.25
152 29.6049 0.004409 0 0 0.004409 31.0001 5.57505e+10 1.39137e+09 6.22489e+09 1.60597e+08 554.345 266889 2.40996e+06 3.70327 0 0 0 0 332.729 0 1.25252e-06 0 0.000284083 0 11.25
153 31.0001 0.00279598 0 0 0.00279598 32.4611 5.82601e+10 1.39137e+09 6.22567e+09 1.69955e+08 506.254 264275 2.40987e+06 3.88321 0 0 0 0 231.477 0 7.94695e-07 0 0.000284228 0 11.25
154 32.4611 0.00174044 0 0 0.00174044 33.991 6.08367e+10 1.39137e+09 6.2262e+09 1.79763e+08 462.133 261611 2.41077e+06 4.06842 0 0 0 0 158.093 0 4.95002e-07 0 0.000284412 0 11.25
155 33.991 0.00106251 0 0 0.00106251 35.5929 6.34798e+10 1.39137e+09 6.22655e+09 1.90039e+08 421.684 258902 2.41259e+06 4.25911 0 0 0 0 105.906 0 3.02421e-07 0 0.000284629 0 11.25
156 35.5929 0.000635551 0 0 0.000635551 37.2704 6.61889e+10 1.39137e+09 6.22678e+09 2.008e+08 384.627 256156 2.41529e+06 4.45539 0 0 0 0 69.5209 0 1.81054e-07 0 0.000284878 0 11.25
157 37.2704 0.000372126 0 0 0.000372126 39.0269 6.89632e+10 1.39137e+09 6.22693e+09 2.12065e+08 350.701 253378 2.41878e+06 4.65752 0 0 0 0 44.676 0 1.06113e-07 0 0.000285153 0 11.25
158 39.0269 0.000213063 0 0 0.000213063 40.8662 7.18021e+10 1.39137e+09 6.22702e+09 2.23855e+08 319.662 250575 2.45417e+06 4.80398 0 0 0 0 28.0769 0 6.08194e-08 0 0.000285452 0 11.25
159 40.8662 0.000119163 0 0 0.000119163 42.7921 7.47048e+10 1.39137e+09 6.22708e+09 2.3619e+08 291.283 247754 2.43148e+06 5.07294 0 0 0 0 17.2373 0 3.40536e-08 0 0.000285772 0 11.25
160 42.7921 6.50289e-05 0 0 6.50289e-05 44.8088 7.76705e+10 1.39137e+09 6.22711e+09 2.49091e+08 265.352 244921 2.40919e+06 5.3551 0 0 0 0 10.3263 0 1.86054e-08 0 0.00028611 0 11.25
161 44.8088 3.45853e-05 0 0 3.45853e-05 46.9206 8.06983e+10 1.39137e+09 6.22713e+09 2.62582e+08 241.672 242082 2.38723e+06 5.65129 0 0 0 0 6.02927 0 9.90737e-09 0 0.000286462 0 11.25
162 46.9206 1.79045e-05 0 0 1.79045e-05 49.1319 8.37871e+10 1.39137e+09 6.22714e+09 2.76687e+08 220.061 239243 2.36562e+06 5.96228 0 0 0 0 3.42679 0 5.13548e-09 0 0.000286826 0 11.25
163 49.1319 9.01081e-06 0 0 9.01081e-06 51.4474 8.69361e+10 1.39137e+09 6.22715e+09 2.9143e+08 200.347 236410 2.34431e+06 6.28903 0 0 0 0 1.89344 0 2.58788e-09 0 0.000287198 0 11.25
164 51.4474 4.4026e-06 0 0 4.4026e-06 53.8721 9.01441e+10 1.39137e+09 6.22715e+09 3.0684e+08 182.375 233590 2.32326e+06 6.63259 0 0 0 0 1.0157 0 1.26608e-09 0 0.000287575 0 11.25
165 53.8721 2.08538e-06 0 0 2.08538e-06 56.411 9.341e+10 1.39137e+09 6.22716e+09 3.22943e+08 165.999 230788 2.30248e+06 6.99398 0 0 0 0 0.528221 0 6.00494e-10 0 0.000287954 0 11.25
166 56.411 9.56206e-07 0 0 9.56206e-07 59.0696 9.67328e+10 1.39137e+09 6.22716e+09 3.39771e+08 151.083 228011 2.28191e+06 7.37451 0 0 0 0 0.265921 0 2.75706e-10 0 0.000288333 0 11.25
167 59.0696 4.23775e-07 0 0 4.23775e-07 61.8534 1.00111e+11 1.39137e+09 6.22716e+09 3.57356e+08 137.505 225262 2.26155e+06 7.77546 0 0 0 0 0.12939 0 1.22347e-10 0 0.000288708 0 11.25
168 61.8534 1.81232e-07 0 0 1.81232e-07 64.7685 1.03544e+11 1.39137e+09 6.22716e+09 3.75731e+08 125.148 222550 2.18668e+06 8.40337 0 0 0 0 0.0607507 0 5.23896e-11 0 0.000289075 0 11.25
169 64.7685 7.46637e-08 0 0 7.46637e-08 67.8209 1.0703e+11 1.39137e+09 6.22716e+09 3.94934e+08 113.908 219877 2.12564e+06 9.03398 0 0 0 0 0.0274767 0 2.16101e-11 0 0.000289433 0 11.25
170 67.8209 2.95795e-08 0 0 2.95795e-08 71.0172 1.10569e+11 1.39137e+09 6.22716e+09 4.15004e+08 103.687 217250 2.06646e+06 9.71211 0 0 0 0 0.0119498 0 8.57147e-12 0 0.000289778 0 11.25
171 71.0172 1.12478e-08 0 0 1.12478e-08 74.3642 1.14158e+11 1.39137e+09 6.22716e+09 4.35982e+08 94.3961 214674 2.00914e+06 10.4414 0 0 0 0 0.00498807 0 3.26307e-12 0 0.000290106 0 11.25
172 74.3642 4.0973e-09 0 0 4.0973e-09 77.8689 1.17796e+11 1.39137e+09 6.22716e+09 4.57914e+08 85.953 212154 1.95369e+06 11.2259 0 0 0 0 0.00199446 0 1.18992e-12 0 0.000290417 0 11.25
173 77.8689 1.4269e-09 0 0 1.4269e-09 81.5387 1.21483e+11 1.39137e+09 6.22716e+09 4.80848e+08 78.2824 209694 1.90011e+06 12.0698 0 0 0 0 0.000762346 0 4.14807e-13 0 0.000290705 0 11.25
174 81.5387 4.74052e-10 0 0 4.74052e-10 85.3815 1.25217e+11 1.39137e+09 6.22716e+09 5.04836e+08 71.3152 207300 1.84838e+06 12.9779 0 0 0 0 0.000277959 0 1.37935e-13 0 0.00029097 0 11.25
175 85.3815 1.49909e-10 0 0 1.49909e-10 89.4054 1.28996e+11 1.39137e+09 6.22716e+09 5.29935e+08 64.9881 204975 1.79852e+06 13.9552 0 0 0 0 9.64579e-05 0 4.36547e-14 0 0.000291209 0 11.25
176 89.4054 4.50172e-11 0 0 4.50172e-11 93.6189 1.3282e+11 1.39137e+09 6.22716e+09 5.56204e+08 59.2434 202723 1.75048e+06 15.0071 0 0 0 0 3.17836e-05 0 1.31189e-14 0 0.000291419 0 11.25
177 93.6189 1.28061e-11 0 0 1.28061e-11 98.0311 1.36687e+11 1.39137e+09 6.22716e+09 5.83711e+08 54.028 200550 1.70428e+06 16.1396 0 0 0 0 9.91998e-06 0 3.73426e-15 0 0.0002916 0 11.25
178 98.0311 3.44213e-12 0 0 3.44213e-12 102.651 1.40596e+11 1.39137e+09 6.22716e+09 6.12525e+08 49.2937 198459 1.62783e+06 17.701 0 0 0 0 2.92513e-06 0 1.00424e-15 0 0.00029175 0 11.25
179 102.651 8.71855e-13 0 0 8.71855e-13 107.489 1.44546e+11 1.39137e+09 6.22716e+09 6.42724e+08 44.9963 196454 1.57322e+06 19.1956 0 0 0 0 8.12714e-07 0 2.54467e-16 0 0.000291868 0 11.25
180 107.489 2.07514e-13 0 0 2.07514e-13 112.555 1.48535e+11 1.39137e+09 6.22716e+09 6.74391e+08 41.0955 194539 1.52153e+06 20.8128 0 0 0 0 2.12162e-07 0 6.05846e-17 0 0.000291954 0 11.25
181 112.555 4.62763e-14 0 0 4.62763e-14 117.859 1.52563e+11 1.39137e+09 6.22716e+09 7.07618e+08 37.5548 192717 1.47268e+06 22.5617 0 0 0 0 5.18871e-08 0 1.3513e-17 0 0.000292007 0 11.25
182 117.859 9.63918e-15 0 0 9.63918e-15 123.414 1.56627e+11 1.39137e+09 6.22716e+09 7.42501e+08 34.3406 190992 1.42659e+06 24.4526 0 0 0 0 1.18515e-08 0 2.81492e-18 0 0.000292029 0 11.25
183 123.414 1.86935e-15 0 0 1.86935e-15 129.23 1.60728e+11 1.39137e+09 6.22716e+09 7.7915e+08 31.4226 189368 1.38318e+06 26.496 0 0 0 0 2.52005e-09 0 5.45886e-19 0 0.000292019 0 11.25
184 129.23 3.36392e-16 0 0 3.36392e-16 135.321 1.64863e+11 1.39137e+09 6.22716e+09 8.1768e+08 28.7732 187846 1.34237e+06 28.7033 0 0 0 0 4.97169e-10 0 9.82195e-20 0 0.000291979 0 11.25
185 135.321 5.59718e-17 0 0 5.59718e-17 141.698 1.69031e+11 1.39137e+09 6.22716e+09 8.5822e+08 26.3672 186432 1.30409e+06 31.0866 0 0 0 0 9.06832e-11 0 1.63388e-20 0 0.000291912 0 11.25
186 141.698 8.57934e-18 0 0 8.57934e-18 148.376 1.73232e+11 1.39137e+09 6.22716e+09 9.00908e+08 24.1819 185127 1.26826e+06 33.6587 0 0 0 0 1.5236e-11 0 2.5036e-21 0 0.000291818 0 11.25
187 148.376 1.20675e-18 0 0 1.20675e-18 155.369 1.77464e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 2.34888e-12 0 3.52009e-22 0 0.0002917 0 11.25
188 155.369 1.55131e-19 0 0 1.55131e-19 162.691 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 3.30929e-13 0 4.52302e-23 0 0.000291561 0 11.25
189 162.691 1.81491e-20 0 0 1.81491e-20 170.358 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 4.24283e-14 0 5.2887e-24 0 0.000291404 0 11.25
190 170.358 1.92376e-21 0 0 1.92376e-21 178.387 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 4.92828e-15 0 5.60259e-25 0 0.000291231 0 11.25
191 178.387 1.83895e-22 0 0 1.83895e-22 186.794 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 5.16222e-16 0 5.35217e-26 0 0.000291045 0 11.25
192 186.794 1.57757e-23 0 0 1.57757e-23 195.598 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 4.85251e-17 0 4.58838e-27 0 0.00029085 0 11.25
193 195.598 1.20836e-24 0 0 1.20836e-24 204.816 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 4.0726e-18 0 3.51209e-28 0 0.000290649 0 11.25
194 204.816 8.21996e-26 0 0 8.21996e-26 214.469 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 3.03555e-19 0 2.38743e-29 0 0.000290443 0 11.25
195 214.469 4.93829e-27 0 0 4.93829e-27 224.576 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 1.99818e-20 0 1.43327e-30 0 0.000290236 0 11.25
196 224.576 2.6048e-28 0 0 2.6048e-28 235.16 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 1.15485e-21 0 7.5547e-32 0 0.00029003 0 11.25
197 235.16 1.19893e-29 0 0 1.19893e-29 246.243 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 5.82426e-23 0 3.47484e-33 0 0.000289828 0 11.25
198 246.243 4.78464e-31 0 0 4.78464e-31 257.848 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 2.54683e-24 0 1.38577e-34 0 0.00028963 0 11.25
199 257.848 1.64443e-32 0 0 1.64443e-32 270 1.77586e+11 1.39137e+09 6.22716e+09 9.00908e+08 0 0 0 0 0 0 0 0 9.59131e-26 0 4.75961e-36 0 0.000289439 0 11.25
0 0.027 8.2167 655.716 1.89592 6.32078 0.0282725 290802 144885 1641.57 296.908 3.09052e+06 29891.8 933491 8.43914e-05 1.85522e+13 8.50388e+12 0 0 10.0734 768.4 0.04559 3.47761 0.00554846 0.00530353 11.5
1 0.0282725 8.2159 653.606 1.89527 6.32064 0.0296049 318824 303236 3441.38 338.813 2.9885e+06 30749.1 125822 9.11753e-05 1.85464e+13 8.50122e+12 0 0 11.0442 840.597 0.0455855 3.46962 0.00554844 0.00530842 11.5
2 0.0296049 8.21507 651.344 1.89458 6.32049 0.0310001 349544 476264 5414.68 385.336 2.88968e+06 31629.9 133399 9.72439e-05 1.85404e+13 8.49843e+12 0 0 12.1084 919.483 0.0455807 3.46128 0.00554842 0.00531407 11.5
3 0.0310001 8.2142 648.994 1.89387 6.32033 0.0324611 383222 665301 7578.18 436.982 2.79397e+06 32534.6 141425 0.00010396 1.8534e+13 8.49552e+12 0 0 13.2752 1005.66 0.0455757 3.4526 0.0055484 0.00531993 11.5
4 0.0324611 8.21329 646.553 1.89312 6.32017 0.033991 420142 871797 9950.21 494.313 2.70128e+06 33463.9 149924 0.000111141 1.85274e+13 8.49247e+12 0 0 14.5542 1099.8 0.0455704 3.44355 0.00554838 0.00532602 11.5
5 0.033991 8.21234 644.017 1.89234 6.32 0.0355929 460617 1.09733e+06 12550.9 557.949 2.6115e+06 34418.4 158925 0.000118821 1.85204e+13 8.48928e+12 0 0 15.9565 1202.61 0.0455649 3.43413 0.00554835 0.00533235 11.5
6 0.0355929 8.21134 641.386 1.89152 6.31982 0.0372704 504988 1.34361e+06 15402.1 628.581 2.52455e+06 35398.6 168456 0.000127033 1.85131e+13 8.48594e+12 0 0 17.4937 1314.86 0.0455592 3.42431 0.00554832 0.00533892 11.5
7 0.0372704 8.2103 638.655 1.89067 6.31963 0.0390269 553630 1.61249e+06 18528.2 706.971 2.44034e+06 36405.3 178547 0.000132093 1.85055e+13 8.48244e+12 0 0 19.179 1437.41 0.0455532 3.41409 0.0055483 0.00534575 11.5
8 0.0390269 8.20921 635.822 1.88977 6.31944 0.0408662 606952 1.90602e+06 21955.5 793.968 2.35879e+06 37438.9 189231 0.000138941 1.84975e+13 8.47878e+12 0 0 21.0264 1571.18 0.0455469 3.40345 0.00554827 0.00535283 11.5
9 0.0408662 8.20806 632.884 1.88883 6.31923 0.0427921 665406 2.22637e+06 25713.1 890.51 2.27982e+06 38500.3 200541 0.000146149 1.84891e+13 8.47495e+12 0 0 23.0517 1717.16 0.0455403 3.39237 0.00554824 0.00536017 11.5
10 0.0427921 8.20687 629.837 1.88785 6.31902 0.0448088 729485 2.57594e+06 29832.7 997.637 2.20334e+06 39590 212513 0.000153738 1.84804e+13 8.47094e+12 0 0 25.2718 1876.42 0.0455334 3.38084 0.00554821 0.0053678 11.5
