#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
189 162.691 6.48566e-38 0 0 6.48566e-38 170.358 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 2.54321e-26 0 0 2.85965e-31 0 3.56456e-41 0 0.000549606 0 11 103.921
190 170.358 8.96663e-40 0 0 8.96663e-40 178.387 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 3.62268e-28 0 0 4.31468e-33 0 4.90503e-43 0 0.000547031 0 11 108.818
191 178.387 1.01464e-41 0 0 1.01464e-41 186.794 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 4.2234e-30 0 0 5.32732e-35 0 5.52334e-45 0 0.000544366 0 11 113.947
192 186.794 9.30892e-44 0 0 9.30892e-44 195.598 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 3.99187e-32 0 0 5.33204e-37 0 5.04181e-47 0 0.000541611 0 11 119.317
193 195.598 6.8565e-46 0 0 6.8565e-46 204.816 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 3.02887e-34 0 0 4.28361e-39 0 3.69406e-49 0 0.000538767 0 11 124.94
194 204.816 4.01261e-48 0 0 4.01261e-48 214.469 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 1.8259e-36 0 0 2.73379e-41 0 2.1501e-51 0 0.000535837 0 11 130.829
195 214.469 1.84573e-50 0 0 1.84573e-50 224.576 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 8.65083e-39 0 0 1.37106e-43 0 9.83442e-54 0 0.000532821 0 11 136.994
196 224.576 6.59778e-53 0 0 6.59778e-53 235.16 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 3.18487e-41 0 0 5.34262e-46 0 3.495e-56 0 0.000529724 0 11 143.451
197 235.16 1.81118e-55 0 0 1.81118e-55 246.243 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 9.0036e-44 0 0 1.59847e-48 0 9.53672e-59 0 0.000526548 0 11 150.211
198 246.243 3.77102e-58 0 0 3.77102e-58 257.848 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 1.9303e-46 0 0 3.6267e-51 0 1.97336e-61 0 0.000523295 0 11 157.291
199 257.848 5.8781e-61 0 0 5.8781e-61 270 9.98918e+10 1.62719e+08 6.10539e+09 2.57742e+09 0 0 0 0 0 0 3.09783e-49 0 0 6.15918e-54 0 3.05644e-64 0 0.000519971 0 11 164.703
0 0.027 225.593 135.32 208.308 17.2857 0.0282725 255433 29899.8 24942.5 1775.92 1.84832e+07 23972.4 4.60206e+06 8.28779e-06 1.86128e+14 9.06972e+13 1.12709e+14 0 0 114.476 28.9148 0.518091 0.130862 0.00229657 0.000967056 11.25 0.0122468
1 0.0282725 225.461 137.525 208.174 17.2868 0.0296049 280038 63218.6 52275.3 2026.47 1.78676e+07 24655 620026 9.14553e-06 1.85966e+14 9.06447e+13 1.12643e+14 0 0 125.435 31.6559 0.51774 0.130662 0.00229636 0.000950091 11.25 0.012824
2 0.0296049 225.323 137.069 208.035 17.2879 0.0310001 307012 99630.7 82226.6 2304.53 1.72715e+07 25356 657163 9.2237e-06 1.85797e+14 9.05898e+13 1.12574e+14 0 0 137.439 34.6544 0.517372 0.130452 0.00229614 0.000951726 11.25 0.0134283
3 0.0310001 225.178 136.596 207.889 17.289 0.0324611 336582 139418 115046 2613.12 1.66942e+07 26075.8 696480 1.00671e-05 1.85619e+14 9.05323e+13 1.12502e+14 0 0 150.587 37.9341 0.516988 0.130234 0.00229591 0.000953424 11.25 0.0140612
4 0.0324611 225.026 136.105 207.736 17.2902 0.033991 368997 182887 151008 2955.56 1.61351e+07 26814.9 738101 1.09875e-05 1.85434e+14 9.04721e+13 1.12427e+14 0 0 164.986 41.5212 0.516585 0.130006 0.00229567 0.000955188 11.25 0.0147239
5 0.033991 224.867 135.596 207.576 17.2914 0.0355929 404531 230372 190412 3335.55 1.55937e+07 27573.7 782157 1.19918e-05 1.8524e+14 9.04092e+13 1.12348e+14 0 0 180.757 45.4437 0.516164 0.129768 0.00229541 0.00095702 11.25 0.0154178
6 0.0355929 224.701 135.068 207.409 17.2927 0.0372704 443483 282235 233585 3757.16 1.50695e+07 28352.7 828786 1.17128e-05 1.85037e+14 9.03433e+13 1.12265e+14 0 0 198.026 49.7328 0.515723 0.12952 0.00229515 0.000958921 11.25 0.0161444
7 0.0372704 224.528 134.522 207.234 17.2941 0.0390269 486182 338872 280886 4224.93 1.45619e+07 29152.3 878135 1.26541e-05 1.84825e+14 9.02744e+13 1.12179e+14 0 0 216.938 54.422 0.515262 0.129261 0.00229487 0.000960894 11.25 0.0169053
8 0.0390269 224.346 133.955 207.05 17.2956 0.0408662 532988 400711 332709 4743.88 1.40704e+07 29973.1 930357 1.3671e-05 1.84603e+14 9.02023e+13 1.12088e+14 0 0 237.645 59.5479 0.51478 0.128991 0.00229458 0.000962941 11.25 0.017702
9 0.0408662 224.156 133.369 206.859 17.2971 0.0427921 584294 468220 389484 5319.55 1.35945e+07 30815.5 985613 1.47696e-05 1.84371e+14 9.01268e+13 1.11994e+14 0 0 260.317 65.1505 0.514275 0.12871 0.00229427 0.000965064 11.25 0.0185363
10 0.0427921 223.957 132.762 206.658 17.2986 0.0448088 640534 541906 451680 5958.12 1.31337e+07 31680.1 1.04407e+06 1.40093e-05 1.84128e+14 9.00478e+13 1.11895e+14 0 0 285.139 71.2733 0.513747 0.128416 0.00229396 0.000967266 11.25 0.0194098
11 0.0448088 223.749 132.134 206.449 17.3003 0.0469206 702180 622318 519814 6666.38 1.26876e+07 32567.3 1.10592e+06 1.49797e-05 1.83874e+14 8.99653e+13 1.11791e+14 0 0 312.312 77.9635 0.513195 0.12811 0.00229362 0.000969546 11.25 0.0203246
12 0.0469206 223.531 131.485 206.229 17.302 0.0491319 769751 710055 594448 7451.89 1.22557e+07 33477.6 1.17134e+06 1.60176e-05 1.83608e+14 8.98788e+13 1.11683e+14 0 0 342.058 85.2725 0.512617 0.127792 0.00229327 0.000971911 11.25 0.0212825
13 0.0491319 223.303 130.814 206 17.3038 0.0514474 843815 805766 676198 8323.02 1.18376e+07 34411.5 1.24053e+06 1.71277e-05 1.8333e+14 8.97885e+13 1.11569e+14 0 0 374.617 93.2564 0.512013 0.127459 0.00229291 0.000974359 11.25 0.0222855
14 0.0514474 223.065 130.12 205.759 17.3057 0.0538721 924996 910153 765740 9289 1.14329e+07 35369.7 1.31371e+06 1.83151e-05 1.8304e+14 8.96939e+13 1.11451e+14 0 0 410.253 101.976 0.511382 0.127113 0.00229252 0.000976894 11.25 0.0233358
15 0.0538721 222.816 129.403 205.508 17.3077 0.056411 1.01397e+06 1.02398e+06 863811 10360.1 1.1041e+07 36352.5 1.39108e+06 1.69651e-05 1.82736e+14 8.9595e+13 1.11327e+14 0 0 449.252 111.497 0.510721 0.126753 0.00229212 0.000979518 11.25 0.0244355
16 0.056411 222.555 128.663 205.245 17.3097 0.0590696 1.1115e+06 1.14808e+06 971217 11547.6 1.06617e+07 37360.6 1.4729e+06 1.7855e-05 1.82419e+14 8.94916e+13 1.11197e+14 0 0 491.929 121.892 0.51003 0.126377 0.0022917 0.000982233 11.25 0.0255872
17 0.0590696 222.283 127.9 204.971 17.3119 0.0618534 1.21839e+06 1.28334e+06 1.08884e+06 12864.1 1.02946e+07 38394.4 1.55939e+06 1.87926e-05 1.82087e+14 8.93834e+13 1.11061e+14 0 0 538.625 133.239 0.509307 0.125987 0.00229126 0.000985043 11.25 0.026793
18 0.0618534 221.998 127.113 204.683 17.3142 0.0647685 1.33554e+06 1.43074e+06 1.21765e+06 14323.5 9.93928e+06 39454.6 1.65081e+06 1.97805e-05 1.8174e+14 8.92702e+13 1.10919e+14 0 0 589.715 145.623 0.508552 0.125581 0.0022908 0.000987947 11.25 0.0280558
19 0.0647685 221.699 126.301 204.383 17.3165 0.0678209 1.46393e+06 1.59133e+06 1.35869e+06 15941.1 9.59535e+06 40541.7 1.74745e+06 1.84245e-05 1.81377e+14 8.91519e+13 1.10771e+14 0 0 645.605 159.134 0.507762 0.125158 0.00229032 0.00099095 11.25 0.029378
20 0.0678209 221.388 125.464 204.069 17.319 0.0710172 1.60465e+06 1.76624e+06 1.51312e+06 17734 9.26249e+06 41656.2 1.84957e+06 1.89833e-05 1.80998e+14 8.90282e+13 1.10616e+14 0 0 706.74 173.874 0.506936 0.124717 0.00228981 0.000994051 11.25 0.0307625
21 0.0710172 221.062 124.602 203.74 17.3216 0.0743642 1.75886e+06 1.95671e+06 1.6822e+06 19720.9 8.94034e+06 42798.7 1.95748e+06 1.95612e-05 1.80602e+14 8.88988e+13 1.10454e+14 0 0 773.606 189.949 0.506073 0.124259 0.00228928 0.000997253 11.25 0.0322123
22 0.0743642 220.721 123.714 203.396 17.3244 0.0778689 1.92786e+06 2.16407e+06 1.86731e+06 21922.5 8.62859e+06 43969.8 2.07149e+06 2.01588e-05 1.80188e+14 8.87635e+13 1.10284e+14 0 0 846.729 207.476 0.50517 0.123783 0.00228873 0.00100056 11.25 0.0337304
23 0.0778689 220.364 122.801 203.037 17.3272 0.0815387 2.11307e+06 2.38976e+06 2.06994e+06 24362 8.3269e+06 45170 2.19193e+06 1.93857e-05 1.79755e+14 8.8622e+13 1.10107e+14 0 0 926.687 226.583 0.504227 0.123288 0.00228815 0.00100397 11.25 0.0353201
24 0.0815387 219.992 121.861 202.662 17.3302 0.0853815 2.31602e+06 2.63533e+06 2.29175e+06 27064.7 8.03498e+06 46400 2.31915e+06 1.97642e-05 1.79304e+14 8.84742e+13 1.09921e+14 0 0 1014.11 247.406 0.503241 0.122773 0.00228754 0.00100748 11.25 0.0369847
25 0.0853815 219.603 120.895 202.269 17.3333 0.0894054 2.53843e+06 2.90246e+06 2.53453e+06 30058.8 7.7525e+06 47660.2 2.4535e+06 2.01529e-05 1.78832e+14 8.83196e+13 1.09727e+14 0 0 1109.67 270.092 0.502211 0.122238 0.00228691 0.00101111 11.25 0.0387277
26 0.0894054 219.196 119.903 201.859 17.3366 0.0936189 2.78214e+06 3.19295e+06 2.80023e+06 33375.2 7.47919e+06 48951.3 2.59536e+06 2.05522e-05 1.78338e+14 8.8158e+13 1.09525e+14 0 0 1214.12 294.805 0.501135 0.121683 0.00228625 0.00101484 11.25 0.0405529
27 0.0936189 218.77 118.884 201.43 17.34 0.0980311 3.04918e+06 3.50876e+06 3.091e+06 37048.4 7.21476e+06 50273.9 2.74515e+06 2.04759e-05 1.77824e+14 8.79892e+13 1.09313e+14 0 0 1328.27 321.715 0.50001 0.121106 0.00228555 0.00101869 11.25 0.0424641
28 0.0980311 218.326 117.838 200.982 17.3436 0.102651 3.34179e+06 3.852e+06 3.40918e+06 41116.1 6.95893e+06 51628.5 2.90326e+06 2.05477e-05 1.77286e+14 8.78127e+13 1.09092e+14 0 0 1452.99 351.009 0.498835 0.120507 0.00228482 0.00102265 11.25 0.0444654
29 0.102651 217.861 116.766 200.514 17.3474 0.107489 3.66239e+06 4.22492e+06 3.7573e+06 45620.5 6.71144e+06 53015.8 3.07015e+06 2.06239e-05 1.76724e+14 8.76283e+13 1.0886e+14 0 0 1589.25 382.891 0.497607 0.119886 0.00228406 0.00102672 11.25 0.046561
30 0.107489 217.376 115.666 200.024 17.3513 0.112555 4.01366e+06 4.62998e+06 4.13816e+06 50607.7 6.47203e+06 54436.2 3.24626e+06 2.07046e-05 1.76138e+14 8.74356e+13 1.08619e+14 0 0 1738.09 417.576 0.496325 0.119242 0.00228326 0.00103092 11.25 0.0487553
31 0.112555 216.869 114.539 199.513 17.3554 0.117859 4.39852e+06 5.06978e+06 4.55479e+06 56128.8 6.24044e+06 55890.5 3.43209e+06 2.07899e-05 1.75526e+14 8.72343e+13 1.08366e+14 0 0 1900.64 455.295 0.494986 0.118573 0.00228242 0.00103522 11.25 0.0510531
32 0.117859 216.339 113.384 198.979 17.3597 0.123414 4.82016e+06 5.54715e+06 5.01049e+06 62240.4 6.01644e+06 57379.1 3.62813e+06 2.18142e-05 1.74887e+14 8.7024e+13 1.08103e+14 0 0 2078.12 496.301 0.493588 0.11788 0.00228155 0.00103965 11.25 0.0534591
33 0.123414 215.786 112.202 198.421 17.3642 0.12923 5.28207e+06 6.06513e+06 5.50887e+06 69004.8 5.79978e+06 58902.7 3.83491e+06 2.19036e-05 1.74221e+14 8.68043e+13 1.07827e+14 0 0 2271.88 540.862 0.492128 0.11716 0.00228063 0.00104419 11.25 0.0559786
34 0.12923 215.208 110.993 197.839 17.3689 0.135321 5.78809e+06 6.62695e+06 6.05387e+06 76490.7 5.59024e+06 60461.9 4.05297e+06 2.19983e-05 1.73525e+14 8.65748e+13 1.0754e+14 0 0 2483.35 589.27 0.490604 0.116415 0.00227967 0.00104885 11.25 0.0586168
35 0.135321 214.604 109.756 197.231 17.3739 0.141698 6.34241e+06 7.23612e+06 6.64976e+06 84774.2 5.3876e+06 62057.1 4.28291e+06 2.20984e-05 1.728e+14 8.63352e+13 1.07239e+14 0 0 2714.1 641.838 0.489013 0.115643 0.00227867 0.00105363 11.25 0.0613793
36 0.141698 213.974 108.493 196.595 17.379 0.148376 6.9496e+06 7.89637e+06 7.30122e+06 93938.9 5.19164e+06 63689 4.52531e+06 2.38842e-05 1.72043e+14 8.6085e+13 1.06925e+14 0 0 2965.85 698.895 0.487352 0.114843 0.00227762 0.00105853 11.25 0.064272
37 0.148376 213.317 107.202 195.932 17.3845 0.155369 7.61468e+06 8.6117e+06 8.01333e+06 104077 5.00216e+06 65358.1 4.7808e+06 2.46171e-05 1.71254e+14 8.58238e+13 1.06598e+14 0 0 3240.43 760.795 0.485619 0.114015 0.00227652 0.00106355 11.25 0.0673011
38 0.155369 212.63 105.885 195.24 17.3901 0.162691 8.34313e+06 9.38641e+06 8.79162e+06 115292 4.81894e+06 67065 5.05004e+06 2.53764e-05 1.70431e+14 8.55512e+13 1.06256e+14 0 0 3539.83 827.932 0.483812 0.113159 0.00227537 0.0010687 11.25 0.0704729
39 0.162691 211.913 104.542 194.517 17.396 0.170358 9.14095e+06 1.02251e+07 9.64211e+06 127694 4.64181e+06 68810.2 5.33372e+06 2.61634e-05 1.69574e+14 8.52666e+13 1.05899e+14 0 0 3866.22 900.724 0.481926 0.112276 0.00227416 0.00107397 11.25 0.0737941
40 0.170358 211.166 103.174 193.763 17.4022 0.178387 1.00147e+07 1.11327e+07 1.05714e+07 141408 4.47056e+06 70594.2 5.63255e+06 2.69792e-05 1.6868e+14 8.49696e+13 1.05527e+14 0 0 4221.92 979.595 0.479959 0.111363 0.0022729 0.00107937 11.25 0.077272
41 0.178387 210.386 101.779 192.977 17.4087 0.186794 1.09716e+07 1.21143e+07 1.15865e+07 156571 4.30501e+06 72417.6 5.94727e+06 2.91239e-05 1.67749e+14 8.46597e+13 1.05139e+14 0 0 4609.47 1065 0.477908 0.110418 0.00227158 0.00108488 11.25 0.0809137
42 0.186794 209.572 100.359 192.156 17.4155 0.195598 1.20194e+07 1.31757e+07 1.26952e+07 173334 4.14499e+06 74280.9 6.27866e+06 3.08291e-05 1.66778e+14 8.43364e+13 1.04734e+14 0 0 5031.56 1157.43 0.475769 0.109443 0.0022702 0.00109051 11.25 0.084727
43 0.195598 208.723 98.913 191.3 17.4226 0.204816 1.31667e+07 1.43227e+07 1.3906e+07 191862 3.99032e+06 76184.5 6.62753e+06 3.26366e-05 1.65768e+14 8.39992e+13 1.04311e+14 0 0 5491.15 1257.4 0.47354 0.108435 0.00226875 0.00109626 11.25 0.0887201
44 0.204816 207.838 97.4426 190.408 17.43 0.214469 1.44229e+07 1.55616e+07 1.52279e+07 212338 3.84084e+06 78128.9 6.9947e+06 3.45527e-05 1.64716e+14 8.36476e+13 1.0387e+14 0 0 5991.4 1365.48 0.471218 0.107394 0.00226724 0.00110212 11.25 0.0929013
45 0.214469 206.915 95.9472 189.477 17.4378 0.224576 1.57983e+07 1.68993e+07 1.66709e+07 234963 3.69638e+06 80114.6 7.38107e+06 3.51944e-05 1.63621e+14 8.32809e+13 1.03411e+14 0 0 6535.69 1482.23 0.468797 0.106318 0.00226565 0.00110809 11.25 0.0972796
46 0.224576 205.953 94.4271 188.507 17.446 0.23516 1.7304e+07 1.83427e+07 1.82457e+07 259959 3.55678e+06 82142.1 7.78753e+06 3.78541e-05 1.62481e+14 8.28987e+13 1.02932e+14 0 0 7127.71 1608.25 0.466276 0.105208 0.00226399 0.00111417 11.25 0.101864
47 0.23516 204.95 92.8829 187.496 17.4545 0.246243 1.89522e+07 1.98996e+07 1.9964e+07 287570 3.42189e+06 84211.6 8.21504e+06 4.07155e-05 1.61296e+14 8.25004e+13 1.02433e+14 0 0 7771.37 1744.19 0.463651 0.104061 0.00226226 0.00112035 11.25 0.106665
48 0.246243 203.906 91.3161 186.449 17.4571 0.257848 2.07564e+07 2.15778e+07 2.18385e+07 318064 3.29157e+06 86323.6 8.66455e+06 4.37936e-05 1.60289e+14 8.20815e+13 1.01913e+14 0 0 8474.64 1890.97 0.461121 0.102891 0.00226144 0.00112676 11.25 0.111692
49 0.257848 202.818 89.7314 185.367 17.4507 0.27 2.27311e+07 2.3386e+07 2.38828e+07 351737 3.16567e+06 88478.6 9.1371e+06 4.71051e-05 1.5957e+14 8.16395e+13 1.01371e+14 0 0 9245.12 2049.53 0.458782 0.101706 0.00226204 0.00113345 11.25 0.116956
50 0.27 201.685 88.1296 184.241 17.4439 0.282725 2.48923e+07 2.53333e+07 2.61118e+07 388913 3.04405e+06 90676.6 9.63374e+06 4.74989e-05 1.58819e+14 8.11792e+13 1.00807e+14 0 0 10083.2 2220.3 0.456344 0.100486 0.00226266 0.0011402 11.25 0.122468
51 0.282725 200.505 86.5065 183.068 17.4369 0.296049 2.72573e+07 2.74291e+07 2.85414e+07 429950 2.92657e+06 92918.2 1.01555e+07 5.11024e-05 1.58036e+14 8.07001e+13 1.00219e+14 0 0 10994.5 2404.02 0.453804 0.0992275 0.0022633 0.00114705 11.25 0.12824
52 0.296049 199.277 84.8624 181.848 17.4296 0.310001 2.98452e+07 2.96835e+07 3.11891e+07 475240 2.81312e+06 95203.6 1.07036e+07 5.49801e-05 1.57219e+14 8.02014e+13 9.96078e+13 0 0 11985 2601.52 0.451159 0.0979309 0.00226398 0.001154 11.25 0.134283
53 0.310001 198 83.1979 180.578 17.4219 0.324611 3.26767e+07 3.21068e+07 3.40736e+07 525215 2.70355e+06 97532.9 1.12792e+07 5.9153e-05 1.56367e+14 7.96825e+13 9.89716e+13 0 0 13061 2813.61 0.448405 0.0965956 0.00226467 0.00116103 11.25 0.140612
54 0.324611 196.67 81.5167 179.257 17.4139 0.33991 3.57744e+07 3.47103e+07 3.7215e+07 580348 2.59775e+06 99906.4 1.18834e+07 6.36434e-05 1.55477e+14 7.91428e+13 9.83097e+13 0 0 14229.5 3041.32 0.445537 0.095226 0.0022654 0.00116818 11.25 0.147239
55 0.33991 195.288 79.8173 177.883 17.4056 0.355929 3.91629e+07 3.75055e+07 4.06352e+07 641161 2.4956e+06 102324 1.25175e+07 6.52958e-05 1.5455e+14 7.85816e+13 9.76214e+13 0 0 15497.9 3285.41 0.442553 0.0938172 0.00226615 0.0011754 11.25 0.154178
56 0.355929 193.851 78.0997 176.454 17.3969 0.372704 4.28693e+07 4.05043e+07 4.43577e+07 708223 2.39699e+06 104786 1.31828e+07 6.99355e-05 1.53583e+14 7.79982e+13 9.69057e+13 0 0 16873.9 3546.72 0.439448 0.0923677 0.00226693 0.00118269 11.25 0.161444
57 0.372704 192.358 76.3661 174.97 17.3878 0.390269 4.69229e+07 4.37195e+07 4.84078e+07 782164 2.30179e+06 107293 1.38806e+07 7.49084e-05 1.52575e+14 7.73921e+13 9.6162e+13 0 0 18365.8 3826.22 0.436219 0.090879 0.00226774 0.00119004 11.25 0.169053
58 0.390269 190.807 74.6169 173.428 17.3783 0.408662 5.13556e+07 4.71641e+07 5.28127e+07 863670 2.20991e+06 109844 1.46123e+07 8.02382e-05 1.51525e+14 7.67624e+13 9.53894e+13 0 0 19982.7 4124.84 0.432861 0.0893512 0.00226858 0.00119747 11.25 0.17702
59 0.408662 189.195 72.8543 171.827 17.3684 0.427921 5.62024e+07 5.08519e+07 5.76016e+07 953497 2.12124e+06 112440 1.53792e+07 8.04943e-05 1.5043e+14 7.61086e+13 9.45869e+13 0 0 21733.9 4443.56 0.42937 0.0877858 0.00226945 0.00120495 11.25 0.185363
60 0.427921 187.523 71.0778 170.165 17.358 0.448088 6.15011e+07 5.47968e+07 6.28059e+07 1.05247e+06 2.03567e+06 115080 1.61827e+07 8.54498e-05 1.4929e+14 7.543e+13 9.3754e+13 0 0 23629.5 4783.18 0.425743 0.0861807 0.00227035 0.00121248 11.25 0.194098
61 0.448088 185.788 69.2887 168.44 17.3473 0.469206 6.72933e+07 5.90135e+07 6.84594e+07 1.1615e+06 1.95312e+06 117764 1.70244e+07 9.07201e-05 1.48102e+14 7.47259e+13 9.28896e+13 0 0 25679.9 5144.5 0.421975 0.084535 0.00227128 0.00122004 11.25 0.203246
62 0.469206 183.988 67.4899 166.652 17.3361 0.491319 7.36239e+07 6.3517e+07 7.4598e+07 1.28158e+06 1.87347e+06 120492 1.79057e+07 9.63259e-05 1.46865e+14 7.39957e+13 9.1993e+13 0 0 27896.4 5528.63 0.418062 0.0828535 0.00227223 0.00122764 11.25 0.212825
63 0.491319 182.121 65.6872 164.797 17.3244 0.514474 8.05421e+07 6.8323e+07 8.12603e+07 1.41379e+06 1.79665e+06 123264 1.88281e+07 0.00010229 1.45578e+14 7.32389e+13 9.10634e+13 0 0 30290.6 5937.16 0.414002 0.081147 0.00227322 0.00123535 11.25 0.222855
64 0.514474 180.188 63.8593 162.875 17.3122 0.538721 8.81011e+07 7.34461e+07 8.84875e+07 1.55934e+06 1.72256e+06 126079 1.97932e+07 0.000104015 1.44238e+14 7.24547e+13 9.01001e+13 0 0 32875 6369.03 0.409788 0.0793902 0.00227423 0.00124321 11.25 0.233358
65 0.538721 178.185 62.0169 160.885 17.2995 0.56411 9.63591e+07 7.89013e+07 9.63236e+07 1.71951e+06 1.65111e+06 128937 2.08027e+07 0.000109985 1.42843e+14 7.16426e+13 8.91023e+13 0 0 35662.4 6825.06 0.405418 0.0775889 0.00227527 0.00125109 11.25 0.244355
66 0.56411 176.111 60.1714 158.825 17.2864 0.590696 1.05379e+08 8.47049e+07 1.04815e+08 1.89574e+06 1.58222e+06 131837 2.1858e+07 0.000116316 1.41393e+14 7.08021e+13 8.80693e+13 0 0 38666.1 7306.68 0.400889 0.0757554 0.00227634 0.00125899 11.25 0.255872
67 0.590696 173.966 58.3223 156.693 17.2727 0.618534 1.1523e+08 9.08729e+07 1.14012e+08 2.08959e+06 1.51581e+06 134780 2.29608e+07 0.00012303 1.39884e+14 6.99326e+13 8.70005e+13 0 0 41900.1 7813.91 0.396195 0.0738859 0.00227743 0.00126686 11.25 0.26793
68 0.618534 171.747 56.4672 154.489 17.2585 0.647685 1.25986e+08 9.74208e+07 1.23968e+08 2.30275e+06 1.4518e+06 137763 2.41129e+07 0.000130153 1.38316e+14 6.90337e+13 8.58952e+13 0 0 45378.9 8346.08 0.391334 0.0719741 0.00227854 0.00127462 11.25 0.280558
69 0.647685 169.455 54.6158 152.211 17.2437 0.678209 1.37728e+08 1.04365e+08 1.34737e+08 2.5371e+06 1.39011e+06 140786 2.53158e+07 0.000137711 1.36687e+14 6.81049e+13 8.47528e+13 0 0 49117.2 8904.96 0.386302 0.0700367 0.00227968 0.00128235 11.25 0.29378
70 0.678209 167.087 52.761 149.859 17.2284 0.710172 1.50545e+08 1.11721e+08 1.46381e+08 2.79467e+06 1.33066e+06 143849 2.65712e+07 0.000142464 1.34993e+14 6.71459e+13 8.35729e+13 0 0 53130.1 9488.27 0.381096 0.0680582 0.00228082 0.00128993 11.25 0.307625
71 0.710172 164.643 50.9026 147.43 17.2125 0.743642 1.64531e+08 1.19502e+08 1.58959e+08 3.07766e+06 1.2734e+06 146950 2.7881e+07 0.00015076 1.33235e+14 6.61562e+13 8.2355e+13 0 0 57433.1 10094.8 0.375713 0.0660373 0.00228199 0.00129733 11.25 0.322123
72 0.743642 162.122 49.0531 144.926 17.196 0.778689 1.7979e+08 1.27724e+08 1.7254e+08 3.38851e+06 1.21824e+06 150089 2.92466e+07 0.000159567 1.31408e+14 6.51357e+13 8.10988e+13 0 0 62041.7 10726.6 0.370149 0.0639963 0.00228315 0.00130463 11.25 0.337304
73 0.778689 159.524 47.2153 142.345 17.179 0.815387 1.96434e+08 1.36401e+08 1.87191e+08 3.72985e+06 1.16512e+06 153264 3.06699e+07 0.000168919 1.29513e+14 6.40841e+13 7.98038e+13 0 0 66971.3 11383.5 0.364403 0.0619399 0.00228432 0.00131186 11.25 0.353201
74 0.815387 156.847 45.3934 139.686 17.1614 0.853815 2.14585e+08 1.45549e+08 2.02985e+08 4.10455e+06 1.11397e+06 156474 3.21526e+07 0.000178853 1.27547e+14 6.30013e+13 7.847e+13 0 0 72237.4 12065.6 0.358472 0.0598747 0.00228549 0.00131902 11.25 0.369847
75 0.853815 154.093 43.5783 136.95 17.1433 0.894054 2.34375e+08 1.55178e+08 2.19998e+08 4.51575e+06 1.06473e+06 159718 3.36963e+07 0.000185842 1.25507e+14 6.18873e+13 7.70972e+13 0 0 77854.9 12767.3 0.352354 0.0577821 0.00228663 0.00132594 11.25 0.387277
76 0.894054 151.261 41.7737 134.136 17.1246 0.936189 2.55946e+08 1.65298e+08 2.38308e+08 4.96686e+06 1.01734e+06 162994 3.53027e+07 0.000197684 1.23392e+14 6.07422e+13 7.56854e+13 0 0 83838.2 13486.9 0.346047 0.0556681 0.00228775 0.00133261 11.25 0.405529
77 0.936189 148.351 39.9846 131.245 17.1054 0.980311 2.79452e+08 1.7592e+08 2.57997e+08 5.46159e+06 971734 166300 3.69735e+07 0.000210313 1.21201e+14 5.9566e+13 7.42348e+13 0 0 90200.8 14223.6 0.33955 0.053543 0.00228883 0.00133909 11.25 0.424641
78 0.980311 145.364 38.2049 128.278 17.0858 1.02651 3.05059e+08 1.87048e+08 2.79149e+08 6.00396e+06 927860 169635 3.87102e+07 0.000223784 1.1893e+14 5.83591e+13 7.27456e+13 0 0 96955.2 14969.7 0.332862 0.0513932 0.00228986 0.0013452 11.25 0.444654
79 1.02651 142.3 36.439 125.235 17.0656 1.07489 3.32949e+08 1.98686e+08 3.01851e+08 6.59836e+06 885660 172997 4.05145e+07 0.000238157 1.16578e+14 5.71219e+13 7.12183e+13 0 0 104112 15722.3 0.325983 0.0492278 0.00229081 0.00135097 11.25 0.46561
80 1.07489 139.162 34.6989 122.117 17.0451 1.12555 3.63315e+08 2.10837e+08 3.26192e+08 7.24956e+06 845080 176384 4.23878e+07 0.000253495 1.14143e+14 5.58548e+13 6.96533e+13 0 0 111681 16483.7 0.318912 0.0470704 0.00229166 0.00135654 11.25 0.487553
81 1.12555 135.949 33.0034 118.925 17.0243 1.17859 3.96366e+08 2.2351e+08 3.52264e+08 7.96272e+06 806066 179794 4.43317e+07 0.000258464 1.11623e+14 5.45586e+13 6.80514e+13 0 0 119667 17262.9 0.31165 0.044958 0.0022924 0.00136223 11.25 0.510531
