#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
0 0.027 465.729 3.94272 0 465.729 0.0282725 174953 871.17 102906 43.1373 448738 12409 62950.4 0.00040566 0 0 0 3.59847 0.0783503 0.0162859 0.000354596 10.5
1 0.0282725 465.746 3.91546 0 465.746 0.0296049 191779 1819.78 215744 49.2132 433306 12752.8 8467.51 0.000301777 0 0 0 3.94232 0.0854031 0.0162722 0.000352506 10.5
2 0.0296049 465.79 3.88719 0 465.79 0.0310001 210221 2852.41 339480 55.9488 418369 13105.3 8964.39 0.000255754 0 0 0 4.31872 0.0930657 0.0162573 0.000350335 10.5
3 0.0310001 465.768 3.85791 0 465.768 0.0324611 230433 3976.13 475148 63.4151 403912 13466.8 9489.59 0.000216861 0 0 0 4.73122 0.101388 0.016243 0.000348081 10.5
4 0.0324611 465.751 3.82755 0 465.751 0.033991 252584 5198.57 623899 71.6905 389919 13837.5 10044.7 0.000183981 0 0 0 5.18286 0.11042 0.0162279 0.000345734 10.5
5 0.033991 465.765 3.79606 0 465.765 0.0355929 276861 6527.92 787006 80.8619 376377 14217.5 10631.2 0.000164829 0 0 0 5.67713 0.120217 0.0162115 0.000343288 10.5
6 0.0355929 465.819 3.76342 0 465.819 0.0372704 303467 7972.99 965870 91.0255 363271 14607 11251 0.000168343 0 0 0 6.21792 0.130841 0.0161934 0.000340752 10.5
7 0.0372704 465.804 3.72993 0 465.804 0.0390269 332624 9543.38 1.16199e+06 102.287 350588 15006.3 11905.8 0.000171955 0 0 0 6.81043 0.142367 0.0161759 0.000338144 10.5
8 0.0390269 465.797 3.69503 0 465.797 0.0408662 364576 11249.2 1.37702e+06 114.765 338315 15415.4 12597.4 0.000175668 0 0 0 7.45893 0.15484 0.0161573 0.00033541 10.5
9 0.0408662 465.838 3.65903 0 465.838 0.0427921 399590 13101.3 1.61282e+06 128.589 326439 15834.7 13327.9 0.000179485 0 0 0 8.16821 0.16835 0.0161369 0.000332587 10.5
10 0.0427921 465.871 3.62194 0 465.871 0.0448088 437958 15111.5 1.87138e+06 143.901 314948 16264.2 14099.4 0.000197694 0 0 0 8.94445 0.182973 0.0161156 0.00032967 10.5
11 0.0448088 465.854 3.58361 0 465.854 0.0469206 480002 17292.4 2.15488e+06 160.862 303830 16704.3 14913.9 0.000218313 0 0 0 9.79442 0.198785 0.0160943 0.000326645 10.5
12 0.0469206 465.901 3.54397 0 465.901 0.0491319 526071 19657.2 2.46577e+06 179.646 293074 17155.1 15773.8 0.000241066 0 0 0 10.7236 0.215863 0.0160706 0.000323497 10.5
13 0.0491319 465.927 3.50318 0 465.927 0.0514474 576549 22220.3 2.80667e+06 200.448 282667 17616.7 16681.6 0.000266174 0 0 0 11.7403 0.234319 0.0160462 0.000320259 10.5
14 0.0514474 465.922 3.46128 0 465.922 0.0538721 631856 24997.1 3.18045e+06 223.48 272600 18089.5 17639.5 0.000299156 0 0 0 12.8529 0.254246 0.0160212 0.000316918 10.5
15 0.0538721 465.937 3.41788 0 465.937 0.056411 692453 28003.6 3.59031e+06 248.98 262862 18573.5 18650.4 0.000339266 0 0 0 14.0694 0.275714 0.0159945 0.000313438 10.5
16 0.056411 465.885 3.37352 0 465.885 0.0590696 758842 31257.4 4.03966e+06 277.209 253442 19069 19717 0.000384695 0 0 0 15.4011 0.298877 0.0159678 0.000309875 10.5
17 0.0590696 465.869 3.32781 0 465.869 0.0618534 831575 34776.8 4.53235e+06 308.455 244332 19576.2 20842 0.000436145 0 0 0 16.8564 0.323811 0.0159389 0.000306186 10.5
18 0.0618534 465.776 3.28081 0 465.776 0.0647685 911255 38581.2 5.07246e+06 343.037 235520 20095.2 22028.7 0.000488557 0 0 0 18.4492 0.35064 0.0159101 0.000302381 10.5
19 0.0647685 465.71 3.23273 0 465.71 0.0678209 998542 42691.5 5.66459e+06 381.305 226998 20626.3 23280 0.000549593 0 0 0 20.1898 0.379507 0.0158791 0.000298479 10.5
20 0.0678209 465.583 3.1833 0 465.583 0.0710172 1.09416e+06 47129.5 6.31368e+06 423.647 218756 21169.7 24599.2 0.000618171 0 0 0 22.0939 0.41049 0.0158477 0.00029444 10.5
21 0.0710172 465.445 3.1326 0 465.445 0.0743642 1.19889e+06 51918.1 7.02518e+06 470.492 210787 21725.5 25989.9 0.000695211 0 0 0 24.175 0.443747 0.0158147 0.000290288 10.5
22 0.0743642 465.29 3.08069 0 465.29 0.0778689 1.31361e+06 57081.8 7.80507e+06 522.311 203081 22294 27455.6 0.000781742 0 0 0 26.4496 0.479397 0.0157802 0.000286015 10.5
23 0.0778689 465.059 3.02758 0 465.059 0.0815387 1.43926e+06 62645.9 8.65977e+06 579.623 195631 22875.3 29000 0.000874801 0 0 0 28.937 0.517574 0.0157452 0.000281621 10.5
24 0.0815387 464.856 2.97335 0 464.856 0.0853815 1.57686e+06 68637.7 9.59652e+06 643.005 188428 23469.5 30627.1 0.000978407 0 0 0 31.653 0.55845 0.0157076 0.000277126 10.5
25 0.0853815 464.534 2.91798 0 464.534 0.0894054 1.72756e+06 75085.1 1.06229e+07 713.086 181464 24077 32340.8 0.00109413 0 0 0 34.624 0.60213 0.0156701 0.000272511 10.5
26 0.0894054 464.205 2.86131 0 464.205 0.0936189 1.8926e+06 82017.3 1.17476e+07 790.566 174733 24697.7 34145.6 0.00122338 0 0 0 37.8684 0.648717 0.0156304 0.000267762 10.5
27 0.0936189 463.86 2.80354 0 463.86 0.0980311 2.07331e+06 89464.9 1.29798e+07 876.213 168226 25332 36045.8 0.00135203 0 0 0 41.411 0.698396 0.0155887 0.000262903 10.5
28 0.0980311 463.376 2.74487 0 463.376 0.102651 2.27118e+06 97460.1 1.43295e+07 970.872 161937 25980 38045.9 0.00150375 0 0 0 45.2851 0.751349 0.0155471 0.00025795 10.5
29 0.102651 462.88 2.68493 0 462.88 0.107489 2.48783e+06 106035 1.58079e+07 1075.48 155860 26641.8 40150.8 0.0016723 0 0 0 49.5134 0.807576 0.015503 0.000252858 10.5
30 0.107489 462.35 2.62398 0 462.35 0.112555 2.72501e+06 115224 1.7427e+07 1191.05 149986 27317.6 42365.5 0.00185949 0 0 0 54.1289 0.867284 0.0154569 0.000247659 10.5
31 0.112555 461.661 2.56228 0 461.661 0.117859 2.98467e+06 125063 1.91997e+07 1318.73 144311 28007.5 44695.1 0.00206737 0 0 0 59.1747 0.930666 0.015411 0.000242375 10.5
32 0.117859 460.938 2.49955 0 460.938 0.123414 3.2689e+06 135586 2.11403e+07 1459.75 138827 28711.6 47145.1 0.00227853 0 0 0 64.6804 0.997683 0.0153627 0.000236966 10.5
33 0.123414 460.174 2.4357 0 460.174 0.12923 3.58001e+06 146831 2.32647e+07 1615.49 133530 29430.2 49720.8 0.00253537 0 0 0 70.6872 1.06836 0.0153121 0.000231426 10.5
34 0.12923 459.268 2.37146 0 459.268 0.135321 3.92052e+06 158835 2.55894e+07 1787.45 128412 30163.2 52428.3 0.00282077 0 0 0 77.2488 1.1432 0.0152611 0.000225847 10.5
35 0.135321 458.215 2.30625 0 458.215 0.141698 4.29316e+06 171635 2.81326e+07 1977.28 123468 30910.9 55273.3 0.00313783 0 0 0 84.416 1.22175 0.0152096 0.000220128 10.5
36 0.141698 457.059 2.24047 0 457.059 0.148376 4.70095e+06 185269 3.09141e+07 2186.81 118693 31673.2 58262.2 0.00342104 0 0 0 92.2386 1.30436 0.0151567 0.000214334 10.5
37 0.148376 455.811 2.174 0 455.811 0.155369 5.14714e+06 199776 3.39556e+07 2418.03 114082 32450.3 61021 0.00378925 0 0 0 100.774 1.39094 0.0151022 0.00020845 10.5
38 0.155369 454.48 2.10683 0 454.48 0.162691 5.63531e+06 215191 3.72809e+07 2673.15 109629 33242.3 60792.8 0.00419651 0 0 0 110.083 1.4813 0.0150458 0.000202458 10.5
39 0.162691 453.077 2.03918 0 453.077 0.170358 6.16935e+06 231550 4.09156e+07 2954.57 105329 34049.2 60562 0.0046469 0 0 0 120.234 1.57553 0.0149872 0.000196391 10.5
40 0.170358 451.6 1.97112 0 451.6 0.178387 6.75353e+06 248889 4.48881e+07 3264.96 101178 34871.1 60328.8 0.00514489 0 0 0 131.298 1.6736 0.0149263 0.000190259 10.5
41 0.178387 450.049 1.90244 0 450.049 0.186794 7.39246e+06 267238 4.92289e+07 3607.21 97170.4 35707.9 62076 0.00551348 0 0 0 143.355 1.77465 0.014863 0.000183995 10.5
42 0.186794 448.485 1.83339 0 448.485 0.195598 8.09121e+06 286627 5.39719e+07 3984.53 93302.2 36559.7 62402.7 0.0060465 0 0 0 156.478 1.87902 0.0147961 0.000177675 10.5
43 0.195598 446.931 1.76365 0 446.931 0.204816 8.85528e+06 307078 5.91545e+07 4400.42 89568.9 37426.5 62724 0.00663039 0 0 0 170.748 1.98551 0.0147248 0.000171224 10.5
44 0.204816 445.411 1.69382 0 445.411 0.214469 9.69067e+06 328615 6.48177e+07 4858.71 85966.1 38308.3 63039.6 0.00726991 0 0 0 186.252 2.09455 0.0146485 0.000164734 10.5
45 0.214469 443.941 1.62346 0 443.941 0.224576 1.06039e+07 351248 7.10069e+07 5363.62 82489.7 39205 63349 0.00797031 0 0 0 203.077 2.20456 0.0145665 0.00015813 10.5
46 0.224576 442.456 1.5527 0 442.456 0.23516 1.16022e+07 374983 7.77705e+07 5919.77 79135.8 40116.5 66718.1 0.00833576 0 0 0 221.339 2.31457 0.0144795 0.000151413 10.5
47 0.23516 441.032 1.48202 0 441.032 0.246243 1.26931e+07 399824 8.51627e+07 6532.2 75900.4 41042.8 68576.6 0.00893067 0 0 0 241.116 2.42479 0.0143853 0.000144666 10.5
48 0.246243 727.786 0.967056 0 727.786 0.257848 1.38853e+07 417597 9.85382e+07 7206.46 72779.8 41983.8 70466.1 0.00956855 0 0 0 225.583 1.69974 0.0122744 9.2486e-05 10.5
49 0.257848 437.516 1.34148 0 437.516 0.27 1.51878e+07 444630 1.07355e+08 7948.6 69770.3 42939.3 72386.4 0.0102525 0 0 0 285.945 2.64048 0.0141898 0.000131031 10.5
50 0.27 616.917 1.01026 0 616.917 0.282725 1.66107e+07 466952 1.20986e+08 8765.25 66868.4 43909.2 74336.7 0.0109858 0 0 0 125.944 3.21158 0.00569995 0.000145349 10.5
51 0.282725 563.561 1.04238 0 563.561 0.296049 1.81647e+07 492206 1.3464e+08 9663.66 64070.6 44893.2 79283.2 0.0113317 0 0 0 132.39 4.21348 0.00546447 0.000173914 10.5
52 0.296049 507.51 1.15183 0 507.51 0.310001 1.98618e+07 522804 1.48122e+08 10651.8 61373.7 45891.2 84652.6 0.0116723 0 0 0 137.183 5.51789 0.00516408 0.000207714 10.5
53 0.310001 448.865 1.23426 0 448.865 0.324611 2.17147e+07 558755 1.61196e+08 11738.2 58774.3 46902.9 90326.9 0.0120278 0 0 0 140.277 7.08003 0.00481591 0.000243069 10.5
54 0.324611 377.505 1.40932 0 377.505 0.33991 2.37373e+07 603766 1.73253e+08 12932.4 56269.5 47928.1 96317.6 0.0123989 0 0 0 141.818 11.4467 0.00444041 0.000358406 10.5
55 0.33991 969.378 0.0762847 0 969.378 0.355929 2.59448e+07 606437 2.07199e+08 14244.8 53856.1 48966.4 102635 0.0127866 0 0 0 350.169 0.0199304 0.00999933 5.69127e-07 10.5
56 0.355929 962.204 0.00986793 0 962.204 0.372704 2.83535e+07 606816 2.44146e+08 15686.5 51531.3 50017.5 109290 0.0131918 0 0 0 232.418 0.00161958 0.00605288 4.21789e-08 10.5
57 0.372704 919.705 0 0 919.705 0.390269 3.09812e+07 606816 2.82868e+08 17269.9 49292.1 51081 119907 0.0132053 0 0 0 223.008 0 0.0052968 0 10.5
58 0.390269 872.118 0 0 872.118 0.408662 3.38473e+07 606816 3.23129e+08 19008.4 47135.9 52156.6 131844 0.0131858 0 0 0 236.265 0 0.00511792 0 10.5
59 0.408662 825.787 0 0 825.787 0.427921 3.69725e+07 606816 3.64928e+08 20916.5 45059.9 53243.7 144812 0.0131766 0 0 0 249.979 0 0.00493852 0 10.5
60 0.427921 780.753 0 0 780.753 0.448088 4.03794e+07 606816 4.08262e+08 23010.2 43061.6 54341.9 158879 0.0131777 0 0 0 264.126 0 0.00475888 0 10.5
61 0.448088 737.052 0 0 737.052 0.469206 4.40926e+07 606816 4.53116e+08 25306.7 41138.5 55450.7 174114 0.0131896 0 0 0 278.679 0 0.00457929 0 10.5
62 0.469206 694.715 0 0 694.715 0.491319 4.81385e+07 606816 4.99473e+08 27824.8 39288.1 56569.5 186980 0.0134673 0 0 0 293.605 0 0.00440005 0 10.5
63 0.491319 653.769 0 0 653.769 0.514474 5.25457e+07 606816 5.47306e+08 30585 37508.1 57697.6 204533 0.0134951 0 0 0 308.866 0 0.00422147 0 10.5
64 0.514474 614.237 0 0 614.237 0.538721 5.73451e+07 606816 5.96583e+08 33609.5 35796.2 58834.5 223458 0.0135349 0 0 0 324.416 0 0.00404385 0 10.5
65 0.538721 576.137 0 0 576.137 0.56411 6.25699e+07 606816 6.47262e+08 36922.4 34150.1 59979.5 242300 0.0135869 0 0 0 340.204 0 0.00386752 0 10.5
66 0.56411 539.483 0 0 539.483 0.590696 6.82562e+07 606816 6.99296e+08 40549.8 32567.8 61131.8 253367 0.0136517 0 0 0 356.172 0 0.00369278 0 10.5
67 0.590696 504.283 0 0 504.283 0.618534 7.44427e+07 606816 7.52627e+08 44520.3 31047.1 62290.6 264839 0.0137296 0 0 0 372.257 0 0.00351995 0 10.5
68 0.618534 470.543 0 0 470.543 0.647685 8.11712e+07 606816 8.07191e+08 48864.4 29586.1 63455.1 276725 0.0143635 0 0 0 388.388 0 0.00334934 0 10.5
69 0.647685 438.262 0 0 438.262 0.678209 8.84867e+07 606816 8.62915e+08 53615.5 28182.7 64624.4 289031 0.0148956 0 0 0 404.487 0 0.00318125 0 10.5
70 0.678209 407.436 0 0 407.436 0.710172 9.64373e+07 606816 9.19717e+08 58809.7 26835.1 65797.6 301762 0.0154564 0 0 0 420.473 0 0.003016 0 10.5
71 0.710172 378.057 0 0 378.057 0.743642 1.05075e+08 606816 9.77509e+08 64486 25541.4 66973.8 314924 0.0160479 0 0 0 436.255 0 0.00285387 0 10.5
72 0.743642 350.113 0 0 350.113 0.778689 1.14456e+08 606816 1.03619e+09 70686.4 24299.9 68151.8 328522 0.0166721 0 0 0 451.74 0 0.00269515 0 10.5
73 0.778689 323.585 0 0 323.585 0.815387 1.24639e+08 606816 1.09566e+09 77456.4 23108.8 69330.7 342561 0.0173314 0 0 0 466.828 0 0.0025401 0 10.5
74 0.815387 298.455 0 0 298.455 0.853815 1.3569e+08 606816 1.1558e+09 84845.2 21966.4 70509.3 357042 0.0180282 0 0 0 481.415 0 0.00238898 0 10.5
75 0.853815 274.699 0 0 274.699 0.894054 1.47675e+08 606816 1.2165e+09 92905.7 20871 71686.5 371968 0.019436 0 0 0 495.393 0 0.00224204 0 10.5
76 0.894054 252.288 0 0 252.288 0.936189 1.60669e+08 606816 1.27762e+09 101695 19821.3 72861 387340 0.0209189 0 0 0 508.652 0 0.00209949 0 10.5
77 0.936189 231.193 0 0 231.193 0.980311 1.74751e+08 606816 1.33904e+09 111274 18815.4 74031.7 403158 0.022516 0 0 0 521.08 0 0.00196154 0 10.5
78 0.980311 211.381 0 0 211.381 1.02651 1.90003e+08 606816 1.40061e+09 121709 17852.1 75197.1 419422 0.0242362 0 0 0 532.564 0 0.00182838 0 10.5
79 1.02651 192.815 0 0 192.815 1.07489 2.06514e+08 606816 1.46219e+09 133072 16929.8 76356 435521 0.0260891 0 0 0 542.993 0 0.00170015 0 10.5
80 1.07489 175.458 0 0 175.458 1.12555 2.24381e+08 606816 1.52364e+09 145437 16047.2 77507 440290 0.0280851 0 0 0 552.256 0 0.00157701 0 10.5
81 1.12555 159.269 0 0 159.269 1.17859 2.43702e+08 606816 1.58479e+09 158888 15202.8 78648.6 444861 0.0302354 0 0 0 560.247 0 0.00145906 0 10.5
82 1.17859 144.207 0 0 144.207 1.23414 2.64587e+08 606816 1.64551e+09 173511 14395.4 79779.4 455736 0.0320868 0 0 0 566.863 0 0.00134639 0 10.5
83 1.23414 130.228 0 0 130.228 1.2923 2.87147e+08 606816 1.70562e+09 189400 13623.7 80897.9 452209 0.0351374 0 0 0 572.009 0 0.00123907 0 10.5
84 1.2923 117.286 0 0 117.286 1.35321 3.11504e+08 606816 1.76499e+09 206657 12886.3 82002.5 448640 0.0384633 0 0 0 575.598 0 0.00113714 0 10.5
85 1.35321 105.337 0 0 105.337 1.41698 3.37785e+08 606816 1.82346e+09 225387 12182.2 83091.7 445027 0.0420875 0 0 0 577.551 0 0.0010406 0 10.5
86 1.41698 94.3345 0 0 94.3345 1.48376 3.66124e+08 606816 1.88087e+09 245705 11510 84163.9 441372 0.046035 0 0 0 577.801 0 0.00094945 0 10.5
87 1.48376 84.2308 0 0 84.2308 1.55369 3.96663e+08 606816 1.93707e+09 267734 10868.8 85217.6 437675 0.0503321 0 0 0 576.294 0 0.00086365 0 10.5
88 1.55369 74.9793 0 0 74.9793 1.62691 4.2955e+08 606816 1.99193e+09 291604 10257.3 86251 433936 0.0550077 0 0 0 572.989 0 0.000783141 0 10.5
89 1.62691 66.5329 0 0 66.5329 1.70358 4.64943e+08 606816 2.04531e+09 317453 9674.52 87262.5 430154 0.0600926 0 0 0 567.861 0 0.00070784 0 10.5
90 1.70358 58.8449 0 0 58.8449 1.78387 5.03006e+08 606816 2.09707e+09 345429 9119.35 88250.5 426331 0.0656194 0 0 0 560.9 0 0.000637645 0 10.5
91 1.78387 51.8692 0 0 51.8692 1.86794 5.43911e+08 606816 2.1471e+09 375687 8590.78 89213.3 434764 0.0695976 0 0 0 552.115 0 0.000572431 0 10.5
92 1.86794 45.5603 0 0 45.5603 1.95598 5.87838e+08 606816 2.19528e+09 408395 8087.83 90149.3 428876 0.0762633 0 0 0 541.532 0 0.000512056 0 10.5
93 1.95598 39.8734 0 0 39.8734 2.04816 6.34975e+08 606816 2.24152e+09 443727 7609.52 91056.8 423065 0.0835152 0 0 0 529.196 0 0.000456363 0 10.5
94 2.04816 34.7651 0 0 34.7651 2.14469 6.85518e+08 606816 2.28572e+09 481871 7154.91 91934.3 417328 0.0913991 0 0 0 515.171 0 0.000405177 0 10.5
95 2.14469 30.1929 0 0 30.1929 2.24576 7.3967e+08 606816 2.32781e+09 523022 6723.09 92779.9 411667 0.0999629 0 0 0 499.539 0 0.000358314 0 10.5
96 2.24576 26.1157 0 0 26.1157 2.3516 7.97642e+08 606816 2.36773e+09 567389 6313.18 93592.3 406079 0.109258 0 0 0 482.402 0 0.000315575 0 10.5
97 2.3516 22.4941 0 0 22.4941 2.46243 8.59652e+08 606816 2.40544e+09 615192 5924.31 94369.8 400564 0.119338 0 0 0 463.878 0 0.000276756 0 10.5
98 2.46243 19.29 0 0 19.29 2.57848 9.25926e+08 606816 2.44089e+09 666662 5555.63 95110.8 395121 0.130262 0 0 0 444.104 0 0.000241645 0 10.5
99 2.57848 16.4671 0 0 16.4671 2.7 9.96695e+08 606816 2.47407e+09 722041 5206.33 95814 389748 0.14209 0 0 0 423.23 0 0.000210025 0 10.5
100 2.7 13.9909 0 0 13.9909 2.82725 1.0722e+09 606816 2.50499e+09 781586 4875.62 96477.9 384447 0.154885 0 0 0 401.423 0 0.000181675 0 10.5
101 2.82725 11.8286 0 0 11.8286 2.96049 1.15268e+09 606816 2.53364e+09 845565 4562.73 97101.1 379214 0.168716 0 0 0 378.86 0 0.000156377 0 10.5
102 2.96049 9.94933 0 0 9.94933 3.10001 1.2384e+09 606816 2.56007e+09 914261 4266.9 97682.4 374049 0.183654 0 0 0 355.728 0 0.000133909 0 10.5
103 3.10001 8.32402 0 0 8.32402 3.24611 1.3296e+09 606816 2.58432e+09 987967 3987.41 98220.4 368951 0.199773 0 0 0 332.22 0 0.000114056 0 10.5
104 3.24611 6.92555 0 0 6.92555 3.3991 1.42654e+09 606816 2.60644e+09 1.06699e+06 3723.54 98714 363921 0.217153 0 0 0 308.536 0 9.66051e-05 0 10.5
105 3.3991 5.72868 0 0 5.72868 3.55929 1.52949e+09 606816 2.6265e+09 1.15166e+06 3474.62 99162.2 358955 0.235876 0 0 0 284.875 0 8.13481e-05 0 10.5
106 3.55929 4.71008 0 0 4.71008 3.72704 1.63872e+09 606816 2.64459e+09 1.24231e+06 3239.98 99564 354054 0.256028 0 0 0 261.432 0 6.80852e-05 0 10.5
107 3.72704 3.84823 0 0 3.84823 3.90269 1.7545e+09 606816 2.66079e+09 1.33929e+06 3018.96 99918.5 349218 0.2777 0 0 0 238.4 0 5.6624e-05 0 10.5
108 3.90269 3.12345 0 0 3.12345 4.08662 1.87709e+09 606816 2.67521e+09 1.44296e+06 2810.94 100225 354759 0.292236 0 0 0 215.96 0 4.67808e-05 0 10.5
109 4.08662 2.51782 0 0 2.51782 4.27921 2.00676e+09 606816 2.68795e+09 1.55371e+06 2615.32 100483 349891 0.316525 0 0 0 194.282 0 3.83819e-05 0 10.5
110 4.27921 2.01511 0 0 2.01511 4.48088 2.14379e+09 606816 2.69914e+09 1.67193e+06 2431.5 100691 345090 0.342576 0 0 0 173.52 0 3.12639e-05 0 10.5
111 4.48088 1.60074 0 0 1.60074 4.69206 2.28845e+09 606816 2.70888e+09 1.79803e+06 2258.91 100849 340356 0.370493 0 0 0 153.808 0 2.5274e-05 0 10.5
112 4.69206 1.26167 0 0 1.26167 4.91319 2.441e+09 606816 2.7173e+09 1.93243e+06 2097 100958 335686 0.400388 0 0 0 135.262 0 2.02708e-05 0 10.5
113 4.91319 0.986327 0 0 0.986327 5.14474 2.60171e+09 606816 2.72451e+09 2.07558e+06 1945.24 101016 331079 0.432373 0 0 0 117.973 0 1.61241e-05 0 10.5
114 5.14474 0.764516 0 0 0.764516 5.38721 2.77083e+09 606816 2.73065e+09 2.22793e+06 1803.12 101024 326536 0.466561 0 0 0 102.008 0 1.27154e-05 0 10.5
115 5.38721 0.587322 0 0 0.587322 5.6411 2.94862e+09 606816 2.73581e+09 2.38995e+06 1670.13 100981 322056 0.503076 0 0 0 87.4099 0 9.93698e-06 0 10.5
116 5.6411 0.447006 0 0 0.447006 5.90696 3.13533e+09 606816 2.74012e+09 2.56212e+06 1545.79 100889 317638 0.542043 0 0 0 74.196 0 7.69262e-06 0 10.5
117 5.90696 0.33691 0 0 0.33691 6.18534 3.3312e+09 606816 2.74369e+09 2.74495e+06 1429.65 100746 313281 0.583594 0 0 0 62.36 0 5.89657e-06 0 10.5
118 6.18534 0.251352 0 0 0.251352 6.47685 3.53645e+09 606816 2.7466e+09 2.93895e+06 1321.25 100554 308982 0.627867 0 0 0 51.8727 0 4.47335e-06 0 10.5
119 6.47685 0.185532 0 0 0.185532 6.78209 3.75132e+09 606816 2.74896e+09 3.14466e+06 1220.18 100313 304742 0.675003 0 0 0 42.6848 0 3.35712e-06 0 10.5
120 6.78209 0.135428 0 0 0.135428 7.10172 3.97601e+09 606816 2.75085e+09 3.36261e+06 1126.01 100024 300562 0.725144 0 0 0 34.729 0 2.49107e-06 0 10.5
121 7.10172 0.0977068 0 0 0.0977068 7.43642 4.21072e+09 606816 2.75234e+09 3.59337e+06 1038.36 99687.2 287792 0.801833 0 0 0 27.9235 0 1.82668e-06 0 10.5
122 7.43642 0.0696364 0 0 0.0696364 7.78689 4.45564e+09 606816 2.75351e+09 3.83752e+06 956.841 99304.2 283825 0.860211 0 0 0 22.1752 0 1.323e-06 0 10.5
123 7.78689 0.049 0 0 0.049 8.15387 4.71095e+09 606816 2.75441e+09 4.09565e+06 881.096 98875.8 279910 0.922191 0 0 0 17.3835 0 9.4587e-07 0 10.5
124 8.15387 0.0340209 0 0 0.0340209 8.53815 4.97681e+09 606816 2.7551e+09 4.36837e+06 810.778 98403.2 276047 0.987947 0 0 0 13.4437 0 6.67133e-07 0 10.5
125 8.53815 0.0232924 0 0 0.0232924 8.94054 5.25337e+09 606816 2.75561e+09 4.6563e+06 745.554 97887.5 272235 1.05767 0 0 0 10.2504 0 4.63909e-07 0 10.5
126 8.94054 0.0157151 0 0 0.0157151 9.36189 5.54075e+09 606816 2.75599e+09 4.96009e+06 685.11 97330.3 268474 1.13155 0 0 0 7.70037 0 3.17837e-07 0 10.5
127 9.36189 0.0104414 0 0 0.0104414 9.80311 5.83909e+09 606816 2.75627e+09 5.2804e+06 629.143 96732.9 264762 1.20979 0 0 0 5.69557 0 2.14403e-07 0 10.5
128 9.80311 0.00682687 0 0 0.00682687 10.2651 6.14847e+09 606816 2.75647e+09 5.61789e+06 577.368 96097 261100 1.29259 0 0 0 4.14479 0 1.42297e-07 0 10.5
129 10.2651 0.00438917 0 0 0.00438917 10.7489 6.46898e+09 606816 2.75661e+09 5.97327e+06 529.512 95424.1 257486 1.38018 0 0 0 2.96536 0 9.28476e-08 0 10.5
130 10.7489 0.00277266 0 0 0.00277266 11.2555 6.8007e+09 606816 2.7567e+09 6.34725e+06 485.315 94716.1 253922 1.47279 0 0 0 2.0841 0 5.95129e-08 0 10.5
131 11.2555 0.00171951 0 0 0.00171951 11.7859 7.14368e+09 606816 2.75677e+09 6.74054e+06 444.534 93974.7 250404 1.57065 0 0 0 1.43768 0 3.74418e-08 0 10.5
132 11.7859 0.00104599 0 0 0.00104599 12.3414 7.49796e+09 606816 2.75681e+09 7.15391e+06 406.935 93201.9 246933 1.67402 0 0 0 0.972599 0 2.31008e-08 0 10.5
133 12.3414 0.000623553 0 0 0.000623553 12.923 7.86355e+09 606816 2.75684e+09 7.58813e+06 372.299 92399.4 243509 1.78317 0 0 0 0.644665 0 1.39646e-08 0 10.5
134 12.923 0.000363935 0 0 0.000363935 13.5321 8.24046e+09 606816 2.75686e+09 8.04399e+06 340.419 91569.4 240130 1.89837 0 0 0 0.418261 0 8.26306e-09 0 10.5
135 13.5321 0.000207752 0 0 0.000207752 14.1698 8.62867e+09 606816 2.75687e+09 8.5223e+06 311.099 90713.8 236798 2.01992 0 0 0 0.265362 0 4.78115e-09 0 10.5
136 14.1698 0.000115873 0 0 0.000115873 14.8376 9.02817e+09 606816 2.75688e+09 9.02392e+06 284.155 89834.8 233510 2.14815 0 0 0 0.164457 0 2.70237e-09 0 10.5
137 14.8376 6.3075e-05 0 0 6.3075e-05 15.5369 9.43891e+09 606816 2.75688e+09 9.5497e+06 259.413 88934.4 223463 2.3529 0 0 0 0.0994507 0 1.49039e-09 0 10.5
138 15.5369 3.34712e-05 0 0 3.34712e-05 16.2691 9.86083e+09 606816 2.75689e+09 1.01006e+07 236.712 88014.7 219403 2.51069 0 0 0 0.0586147 0 8.01124e-10 0 10.5
139 16.2691 1.72942e-05 0 0 1.72942e-05 17.0358 1.02939e+10 606816 2.75689e+09 1.06774e+07 215.899 87077.9 215390 2.67819 0 0 0 0.0336297 0 4.19195e-10 0 10.5
140 17.0358 8.68947e-06 0 0 8.68947e-06 17.8387 1.07379e+10 606816 2.75689e+09 1.12812e+07 196.829 86126.1 211423 2.85596 0 0 0 0.0187589 0 2.13255e-10 0 10.5
141 17.8387 4.2401e-06 0 0 4.2401e-06 18.6794 1.11929e+10 606816 2.75689e+09 1.1913e+07 179.371 85161.4 207505 3.04467 0 0 0 0.0101597 0 1.05336e-10 0 10.5
142 18.6794 2.00654e-06 0 0 2.00654e-06 19.5598 1.16587e+10 606816 2.75689e+09 1.25738e+07 163.399 84186.1 203636 3.24496 0 0 0 0.00533515 0 5.04476e-11 0 10.5
