55 7.575000 3.530000 0.522500 22.484167 
56 6.125000 1.223333 0.927500 5.809167 
57 4.158333 2.923333 0.520833 11.754167 
58 2.808333 1.636667 0.132500 8.129167 
59 4.425000 3.576667 0.859167 5.084167 
60 0.958333 1.536667 0.280833 25.770833 
61 3.275000 2.210000 0.285833 12.237500 
62 7.941667 2.350000 0.344167 3.199167 
63 3.725000 3.123333 0.830833 23.644167 
64 8.491667 2.770000 0.500833 16.974167 
65 6.225000 0.850000 0.710833 15.330833 
66 6.541667 3.156667 0.800833 9.240833 
67 5.291667 1.423333 0.532500 21.904167 
68 6.808333 2.290000 0.739167 24.127500 
69 0.391667 1.143333 0.242500 5.760833 
70 4.775000 3.436667 0.557500 18.907500 
71 7.358333 2.883333 0.129167 3.102500 
72 9.025000 3.256667 0.352500 25.094167 
73 5.475000 1.230000 0.382500 12.189167 
74 6.208333 2.703333 0.399167 11.464167 
75 1.558333 0.930000 0.929167 13.735833 
76 2.058333 3.196667 0.084167 28.525833 
77 0.591667 2.243333 0.145833 2.039167 
78 3.525000 3.536667 0.152500 16.249167 
79 9.175000 0.616667 0.109167 20.985833 
80 9.741667 1.296667 0.627500 25.384167 
81 5.875000 2.330000 0.620833 11.657500 
82 2.958333 2.996667 0.159167 19.777500 
83 1.591667 0.123333 0.037500 3.344167 
84 8.291667 1.956667 0.174167 15.234167 
85 7.058333 0.230000 0.935833 7.065833 
86 6.575000 0.896667 0.847500 26.447500 
87 5.091667 0.763333 0.075833 27.752500 
88 2.441667 2.256667 0.012500 6.195833 
89 2.608333 0.383333 0.289167 10.932500 
90 2.841667 2.196667 0.567500 1.169167 
91 4.241667 0.910000 0.937500 27.559167 
92 0.441667 2.276667 0.752500 26.109167 
93 5.958333 1.503333 0.452500 27.704167 
94 9.308333 3.836667 0.057500 27.124167 
95 7.591667 2.750000 0.677500 3.924167 
96 9.475000 0.170000 0.210833 14.122500 
97 4.358333 3.796667 0.290833 23.934167 
98 3.741667 1.270000 0.022500 2.184167 
99 8.208333 3.223333 0.229167 29.637500 
100 1.141667 3.903333 0.325833 21.565833 
101 0.341667 3.776667 0.472500 3.875833 
102 2.975000 2.303333 0.402500 6.920833 
103 1.758333 3.630000 0.024167 23.789167 
104 3.675000 2.383333 0.130833 8.805833 
105 3.075000 2.523333 0.414167 18.230833 
106 3.808333 3.456667 0.255833 11.995833 
107 8.641667 2.723333 0.905833 2.087500 
108 0.525000 3.150000 0.722500 17.650833 
109 9.725000 1.723333 0.609167 14.557500 
110 4.141667 3.976667 0.540833 22.242500 
111 1.408333 1.796667 0.260833 5.712500 
112 2.758333 1.070000 0.684167 8.757500 
113 3.958333 0.016667 0.259167 17.602500 
114 1.025000 3.410000 0.890833 24.562500 
115 4.925000 3.896667 0.720833 16.925833 
116 2.541667 3.330000 0.969167 3.247500 
117 6.841667 1.443333 0.694167 11.077500 
118 3.825000 0.276667 0.824167 27.607500 
119 4.741667 3.003333 0.119167 12.575833 
120 0.458333 3.876667 0.952500 2.135833 
121 4.208333 2.910000 0.700833 20.260833 
122 1.175000 3.356667 0.462500 28.767500 
123 1.658333 3.443333 0.230833 25.480833 
124 6.291667 0.903333 0.504167 4.890833 
125 4.825000 0.183333 0.799167 17.892500 
126 6.158333 1.670000 0.989167 14.847500 
127 1.941667 1.216667 0.749167 22.919167 
128 5.008333 0.250000 0.102500 21.614167 
129 5.391667 2.636667 0.415833 24.079167 
130 0.791667 1.630000 0.555833 16.780833 
131 5.925000 2.070000 0.114167 5.519167 
132 6.741667 1.036667 0.519167 24.272500 
133 3.208333 3.810000 0.475833 28.187500 
134 9.108333 3.743333 0.909167 10.449167 
135 0.325000 2.083333 0.482500 25.529167 
136 7.758333 2.050000 0.179167 1.797500 
137 0.575000 3.703333 0.497500 23.837500 
138 4.658333 3.596667 0.115833 28.719167 
139 7.808333 1.943333 0.535833 11.174167 
140 9.825000 2.236667 0.514167 18.569167 
141 2.725000 1.983333 0.997500 18.182500 
142 1.091667 2.643333 0.162500 28.429167 
143 8.908333 2.916667 0.467500 11.512500 
144 1.975000 3.950000 0.267500 4.407500 
145 8.858333 2.976667 0.055833 27.027500 
146 0.408333 1.283333 0.895833 20.019167 
147 9.208333 0.876667 0.442500 9.144167 
148 1.825000 3.656667 0.652500 23.160833 
149 5.591667 0.790000 0.654167 26.350833 
150 9.225000 2.963333 0.719167 1.024167 
151 1.541667 1.350000 0.460833 28.815833 
152 6.175000 3.496667 0.877500 13.929167 
153 3.325000 1.523333 0.604167 23.015833 
154 1.241667 2.830000 0.599167 24.175833 
155 0.891667 3.756667 0.784167 13.977500 
156 9.525000 1.570000 0.949167 10.642500 
157 5.575000 2.776667 0.052500 7.210833 
158 6.358333 2.603333 0.770833 14.074167 
159 1.391667 3.830000 0.645833 8.564167 
160 0.191667 1.736667 0.204167 10.545833 
161 1.191667 2.870000 0.009167 24.997500 
162 5.908333 1.656667 0.507500 8.999167 
163 4.341667 1.403333 0.190833 4.600833 
164 0.775000 3.023333 0.067500 19.632500 
165 7.825000 3.543333 0.005833 24.514167 
166 2.591667 2.783333 0.837500 20.212500 
167 8.325000 3.450000 0.032500 17.747500 
168 0.308333 1.750000 0.737500 18.762500 
169 5.458333 1.930000 0.984167 3.585833 
170 3.308333 0.403333 0.044167 10.980833 
171 2.208333 3.083333 0.364167 22.387500 
172 4.791667 3.643333 0.295833 1.120833 
173 7.075000 1.310000 0.269167 15.765833 
174 9.125000 3.930000 0.864167 3.150833 
175 4.625000 3.036667 0.817500 29.927500 
176 4.041667 3.163333 0.064167 22.967500 
177 8.675000 3.956667 0.915833 15.959167 
178 5.441667 0.956667 0.069167 19.342500 
179 9.641667 2.543333 0.354167 23.064167 
180 7.325000 0.036667 0.715833 28.960833 
181 2.158333 2.436667 0.575833 8.950833 
182 5.225000 1.730000 0.939167 27.172500 
183 5.075000 0.656667 0.880833 3.489167 
184 0.141667 1.150000 0.165833 28.622500 
185 9.041667 1.923333 0.015833 29.492500 
186 6.991667 0.296667 0.995833 27.510833 
187 8.841667 0.550000 0.155833 27.897500 
188 1.075000 2.376667 0.900833 22.435833 
189 8.458333 0.563333 0.095833 1.265833 
190 1.275000 1.236667 0.157500 21.469167 
191 4.991667 0.283333 0.092500 1.362500 
192 2.658333 3.303333 0.902500 27.945833 
193 9.341667 0.603333 0.644167 8.467500 
194 2.041667 3.856667 0.827500 2.715833 
195 2.458333 3.803333 0.637500 17.699167 
196 9.808333 2.730000 0.270833 12.769167 
197 3.841667 3.243333 0.390833 7.790833 
198 0.491667 3.310000 0.140833 11.415833 
199 9.425000 3.723333 0.597500 9.675833 
200 6.041667 3.910000 0.492500 20.454167 
201 4.608333 3.403333 0.372500 28.380833 
202 9.191667 2.110000 0.039167 18.859167 
203 9.508333 2.416667 0.772500 4.987500 
204 4.375000 1.110000 0.942500 22.049167 
205 0.975000 3.730000 0.002500 16.394167 
206 2.141667 3.056667 0.754167 7.935833 
207 5.825000 0.710000 0.795833 21.662500 
208 4.325000 2.123333 0.000833 25.335833 
209 9.758333 2.336667 0.767500 18.955833 
210 4.875000 1.436667 0.614167 29.105833 
211 6.641667 3.963333 0.832500 26.930833 
212 8.141667 3.550000 0.774167 6.582500 
213 1.708333 2.403333 0.579167 15.427500 
214 9.991667 0.936667 0.070833 14.944167 
215 9.325000 3.670000 0.025833 11.367500 
216 1.741667 1.610000 0.122500 28.235833 
217 7.341667 3.710000 0.235833 24.417500 
218 2.575000 2.496667 0.649167 20.840833 
219 5.191667 1.743333 0.374167 16.635833 
220 2.225000 1.590000 0.917500 24.465833 
221 3.491667 3.336667 0.342500 18.327500 
222 0.608333 0.796667 0.042500 3.730833 
223 7.425000 0.210000 0.692500 8.177500 
224 0.108333 3.170000 0.320833 21.420833 
225 2.941667 3.110000 0.029167 14.654167 
226 9.858333 0.463333 0.309167 20.502500 
227 3.441667 3.096667 0.207500 26.882500 
228 1.525000 3.603333 0.079167 2.474167 
229 2.175000 0.010000 0.430833 8.274167 
230 7.408333 2.310000 0.107500 9.095833 
231 0.741667 1.416667 0.904167 29.589167 
232 8.358333 1.030000 0.907500 27.220833 
233 9.058333 3.616667 0.449167 29.057500 
234 7.858333 0.216667 0.999167 19.825833 
235 0.091667 3.563333 0.480833 17.070833 
236 2.475000 1.543333 0.805833 29.299167 
237 4.691667 2.663333 0.282500 10.062500 
238 8.925000 1.783333 0.972500 4.117500 
239 8.775000 1.950000 0.745833 29.685833 
240 5.108333 3.916667 0.172500 15.089167 
241 0.808333 3.610000 0.345833 7.839167 
242 9.958333 3.263333 0.142500 1.507500 
243 7.025000 0.196667 0.339167 22.194167 
244 2.625000 1.863333 0.445833 13.784167 
245 6.691667 2.063333 0.595833 18.665833 
246 7.558333 0.150000 0.340833 29.154167 
247 3.608333 2.930000 0.665833 26.979167 
248 1.691667 2.203333 0.359167 23.354167 
249 1.358333 3.136667 0.657500 12.720833 
250 5.375000 1.083333 0.184167 13.252500 
251 7.191667 3.650000 0.437500 26.834167 
252 6.325000 3.383333 0.975833 27.655833 
253 4.941667 3.696667 0.030833 1.555833 
254 0.358333 2.536667 0.199167 22.000833 
255 3.191667 1.556667 0.010833 22.774167 
256 8.525000 1.196667 0.209167 20.067500 
257 9.075000 3.476667 0.412500 19.922500 
258 7.175000 0.450000 0.117500 18.617500 
259 6.258333 3.276667 0.205833 28.332500 
260 9.158333 3.390000 0.212500 19.390833 
261 1.475000 2.863333 0.004167 11.125833 
262 6.025000 3.863333 0.432500 3.054167 
263 8.408333 0.190000 0.879167 29.830833 
264 5.741667 0.043333 0.687500 22.677500 
265 9.875000 1.763333 0.434167 6.630833 
266 0.025000 1.076667 0.714167 24.224167 
267 8.708333 0.816667 0.979167 3.440833 
268 9.275000 0.003333 0.517500 10.835833 
269 1.458333 1.370000 0.019167 6.969167 
270 5.891667 1.356667 0.020833 6.727500 
271 7.208333 2.016667 0.385833 29.879167 
272 9.258333 1.896667 0.275833 20.647500 
273 0.041667 2.463333 0.465833 13.204167 
274 2.108333 3.290000 0.169167 8.032500 
275 1.608333 3.843333 0.192500 16.345833 
276 2.641667 2.596667 0.967500 25.190833 
277 2.825000 3.350000 0.565833 8.660833 
278 3.508333 3.936667 0.734167 29.975833 
279 7.841667 1.716667 0.450833 20.599167 
280 1.308333 3.716667 0.362500 13.445833 
281 0.641667 2.163333 0.435833 2.957500 
282 4.175000 2.363333 0.217500 28.042500 
283 2.408333 2.143333 0.124167 22.290833 
284 8.691667 2.810000 0.530833 29.540833 
285 3.475000 2.096667 0.175833 2.812500 
286 4.858333 3.750000 0.040833 19.874167 
287 2.875000 2.896667 0.439167 3.537500 
288 9.408333 0.236667 0.780833 25.625833 
289 8.008333 3.970000 0.602500 26.205833 
290 9.575000 0.336667 0.585833 24.369167 
291 0.675000 2.036667 0.089167 18.810833 
292 0.758333 2.816667 0.910833 16.684167 
293 3.575000 0.223333 0.360833 1.845833 
294 8.575000 3.363333 0.187500 13.010833 
295 5.991667 2.716667 0.080833 26.302500 
296 9.625000 2.890000 0.060833 19.487500 
297 0.691667 0.343333 0.237500 11.029167 
298 0.725000 0.810000 0.574167 27.365833 
299 5.758333 3.816667 0.554167 28.912500 
300 6.908333 2.056667 0.034167 24.707500 
301 1.808333 3.190000 0.487500 15.572500 
302 1.491667 1.456667 0.569167 2.425833 
303 3.925000 1.410000 0.072500 27.849167 
304 0.875000 2.170000 0.670833 2.377500 
305 0.475000 3.103333 0.195833 3.005833 
306 5.641667 2.130000 0.544167 28.864167 
307 8.791667 0.623333 0.335833 25.287500 
308 4.891667 2.856667 0.809167 6.002500 
309 8.391667 2.076667 0.630833 5.954167 
310 6.375000 1.603333 0.782500 29.444167 
311 4.591667 2.443333 0.932500 24.949167 
312 2.891667 1.096667 0.227500 27.994167 
313 5.425000 0.570000 0.017500 6.679167 
314 8.058333 3.490000 0.082500 1.217500 
315 8.758333 0.490000 0.790833 1.410833 
316 3.425000 1.050000 0.974167 8.612500 
317 9.975000 3.116667 0.765833 17.554167 
318 6.891667 3.016667 0.454167 19.729167 
319 1.008333 0.496667 0.350833 26.399167 
320 1.641667 2.610000 0.302500 2.280833 
321 8.591667 2.490000 0.144167 22.822500 
322 7.625000 0.736667 0.697500 22.629167 
323 5.325000 1.490000 0.725833 24.320833 
324 4.075000 0.096667 0.549167 7.694167 
325 3.658333 2.356667 0.407500 29.347500 
326 6.591667 1.496667 0.539167 14.750833 
327 3.408333 3.416667 0.094167 4.214167 
328 8.941667 3.770000 0.757500 19.245833 
329 9.891667 2.483333 0.982500 27.317500 
330 0.625000 2.763333 0.484167 7.549167 
331 6.941667 3.270000 0.050833 9.772500 
332 5.775000 1.683333 0.272500 25.819167 
333 7.458333 2.683333 0.862500 7.259167 
334 4.225000 3.230000 0.494167 24.030833 
335 6.975000 2.410000 0.065833 18.714167 
336 2.325000 1.970000 0.647500 27.414167 
337 7.475000 1.876667 0.182500 21.130833 
338 7.691667 2.230000 0.307500 24.900833 
339 8.425000 1.463333 0.167500 28.670833 
340 3.591667 2.270000 0.785833 27.462500 
341 8.191667 0.376667 0.347500 16.055833 
342 7.391667 3.470000 0.955833 7.742500 
343 1.258333 2.370000 0.252500 17.022500 
344 6.525000 3.423333 0.105833 21.227500 
345 5.858333 0.316667 0.200833 5.615833 
346 5.508333 2.316667 0.819167 29.009167 
347 6.191667 3.463333 0.842500 4.359167 
348 9.841667 3.883333 0.887500 27.800833 
349 9.458333 3.736667 0.667500 29.395833 
350 1.341667 2.150000 0.379167 10.255833 
351 9.708333 1.510000 0.287500 15.040833 
352 2.775000 0.163333 0.447500 26.737500 
353 9.691667 1.010000 0.814167 8.902500 
354 0.908333 3.370000 0.699167 2.522500 
355 4.958333 0.263333 0.135833 13.590833 
356 5.941667 1.696667 0.014167 20.309167 
357 4.091667 0.256667 0.619167 28.574167 
358 4.025000 1.676667 0.760833 20.164167 
359 6.475000 2.876667 0.505833 29.782500 
360 8.225000 1.396667 0.324167 25.045833 
361 3.691667 1.530000 0.377500 25.867500 
362 2.525000 1.710000 0.395833 19.535833 
363 7.891667 3.870000 0.085833 7.162500 
364 8.725000 3.130000 0.502500 4.939167 
365 6.675000 0.970000 0.110833 24.852500 
366 5.158333 2.936667 0.257500 20.744167 
367 2.491667 0.083333 0.960833 25.964167 
368 6.791667 3.483333 0.194167 15.620833 
369 3.891667 2.116667 0.332500 22.097500 
370 3.558333 0.703333 0.180833 23.450833 
371 9.591667 1.856667 0.870833 24.804167 
372 7.441667 0.923333 0.810833 4.504167 
373 8.375000 1.156667 0.545833 29.734167 
374 4.058333 2.696667 0.047500 2.909167 
375 9.908333 2.030000 0.589167 28.090833 
376 9.941667 3.663333 0.679167 23.740833 
377 3.358333 2.510000 0.515833 24.610833 
378 9.091667 2.263333 0.394167 28.284167 
379 5.058333 3.583333 0.707500 26.157500 
380 3.541667 2.803333 0.262500 1.459167 
381 3.375000 2.850000 0.580833 16.104167 
382 1.891667 3.396667 0.924167 12.334167 
383 9.675000 1.663333 0.045833 9.627500 
384 1.058333 0.723333 0.930833 26.689167 
385 9.558333 3.503333 0.940833 21.372500 
386 1.925000 2.836667 0.314167 12.962500 
387 9.925000 0.270000 0.912500 17.167500 
388 3.625000 3.850000 0.845833 25.142500 
389 5.308333 3.983333 0.629167 10.159167 
390 3.391667 3.690000 0.802500 19.584167 
391 9.608333 2.743333 0.292500 1.942500 
392 7.108333 1.290000 0.985833 23.692500 
393 5.808333 3.783333 0.855833 21.807500 
394 8.308333 1.770000 0.510833 26.060833 
395 7.958333 1.276667 0.947500 7.645833 
396 0.991667 0.836667 0.035833 11.609167 
397 1.375000 1.323333 0.524167 8.515833 
398 9.008333 3.043333 0.944167 16.829167 
399 3.991667 3.923333 0.552500 6.340833 
400 4.458333 0.130000 0.389167 23.982500 
401 4.291667 2.456667 0.147500 16.587500 
402 7.225000 1.376667 0.304167 6.534167 
403 8.658333 0.110000 0.834167 10.207500 
404 7.158333 2.943333 0.249167 19.970833 
405 9.775000 1.023333 0.612500 19.052500 
406 5.491667 2.970000 0.874167 19.439167 
407 5.258333 2.950000 0.417500 16.490833 
408 2.291667 0.370000 0.669167 26.495833 
409 5.141667 3.063333 0.189167 3.634167 
410 6.141667 3.996667 0.215833 4.552500 
411 5.125000 3.623333 0.127500 7.984167 
412 4.725000 1.183333 0.600833 17.312500 
413 7.275000 3.990000 0.680833 16.732500 
414 7.375000 0.976667 0.104167 5.180833 
415 4.708333 2.136667 0.624167 23.257500 
416 4.808333 0.610000 0.370833 18.472500 
417 9.391667 2.183333 0.980833 19.294167 
418 7.975000 3.090000 0.634167 20.405833 
419 8.125000 1.003333 0.464167 17.989167 
420 4.475000 3.570000 0.897500 10.739167 
421 5.975000 2.690000 0.622500 25.432500 
422 3.291667 0.116667 0.074167 5.567500 
423 5.408333 1.063333 0.367500 23.499167 
424 0.125000 1.690000 0.405833 20.695833 
425 7.258333 2.390000 0.404167 15.862500 
426 0.225000 2.736667 0.675833 6.099167 
427 8.091667 0.303333 0.139167 7.452500 
428 6.308333 0.430000 0.202500 28.139167 
429 3.258333 3.683333 0.730833 6.244167 
430 4.558333 1.870000 0.920833 17.264167 
431 6.625000 2.090000 0.779167 4.165833 
432 1.325000 0.310000 0.049167 26.785833 
433 6.858333 3.510000 0.709167 23.547500 
434 4.258333 3.636667 0.440833 14.267500 
435 8.508333 2.430000 0.542500 22.725833 
436 0.241667 0.803333 0.007500 23.595833 
437 4.758333 2.010000 0.154167 21.275833 
438 2.191667 1.483333 0.807500 16.877500 
439 4.108333 1.756667 0.149167 12.479167 
440 6.875000 2.570000 0.992500 29.250833 
441 8.875000 2.630000 0.835833 12.914167 
442 7.775000 3.203333 0.787500 15.137500 
443 0.075000 0.663333 0.100833 18.520833 
444 1.775000 0.436667 0.264167 3.779167 
445 6.391667 2.003333 0.214167 13.494167 
446 7.791667 3.323333 0.327500 1.604167 
447 3.241667 3.283333 0.759167 14.702500 
448 2.791667 1.336667 0.409167 1.314167 
449 8.741667 0.176667 0.474167 5.470833 
450 2.358333 0.410000 0.584167 5.857500 
451 6.275000 2.983333 0.804167 26.592500 
452 3.941667 1.623333 0.317500 8.709167 
453 6.958333 0.983333 0.334167 28.477500 
454 2.741667 0.156667 0.299167 22.339167 
455 6.558333 0.556667 0.499167 29.202500 
456 8.625000 3.943333 0.220833 3.392500 
457 9.541667 3.010000 0.689167 9.047500 
458 4.508333 2.043333 0.560833 17.360833 
459 9.441667 2.023333 0.250833 4.262500 
460 5.791667 3.516667 0.315833 8.370833 
461 6.091667 2.756667 0.245833 15.185833 
462 8.891667 0.683333 0.319167 4.794167 
463 2.025000 1.203333 0.062500 15.814167 
464 1.041667 0.503333 0.239167 21.517500 
465 6.425000 0.596667 0.559167 19.100833 
466 3.708333 0.990000 0.455833 21.710833 
467 9.291667 1.176667 0.164167 4.697500 
468 1.841667 1.343333 0.225833 12.527500 
469 9.658333 3.176667 0.822500 25.722500 
470 1.991667 0.823333 0.690833 17.409167 
471 8.808333 1.576667 0.312500 9.869167 
472 5.025000 3.183333 0.735833 12.140833 
473 0.558333 2.530000 0.219167 10.497500 
474 6.441667 0.050000 0.509167 24.659167 
475 9.358333 2.676667 0.059167 9.579167 
476 7.491667 3.050000 0.882500 22.532500 
477 0.375000 2.790000 0.829167 2.329167 
478 9.791667 1.090000 0.185833 10.304167 
479 8.025000 0.143333 0.537500 21.179167 
480 0.925000 1.390000 0.547500 23.402500 
481 7.641667 2.956667 0.625833 9.724167 
482 1.958333 2.296667 0.120833 13.107500 
483 6.108333 3.890000 0.490833 14.605833 
484 8.991667 0.750000 0.884167 20.937500 
485 8.558333 1.850000 0.682500 23.112500 
486 3.058333 1.883333 0.027500 15.910833 
487 7.041667 1.190000 0.077500 14.170833 
488 7.308333 0.776667 0.587500 11.319167 
489 7.525000 0.423333 0.054167 13.155833 
490 8.075000 0.743333 0.224167 11.705833 
491 3.091667 2.516667 0.724167 12.865833 
492 7.091667 1.316667 0.660833 19.004167 
493 3.225000 1.583333 0.177500 19.149167 
494 6.925000 3.316667 0.607500 14.509167 
495 6.008333 1.430000 0.894167 19.680833 
496 0.508333 1.470000 0.369167 13.639167 
497 9.141667 3.823333 0.477500 14.799167 
498 8.275000 2.650000 0.869167 27.075833 
499 7.675000 3.556667 0.469167 11.270833 
500 3.908333 3.236667 0.717500 1.749167 
501 3.875000 2.216667 0.919167 5.905833 
502 5.241667 0.090000 0.330833 13.880833 
503 4.641667 2.190000 0.427500 12.285833 
504 0.275000 1.990000 0.899167 15.717500 
505 8.175000 1.823333 0.769167 17.940833 
506 8.608333 0.630000 0.945833 13.300833 
507 7.658333 2.156667 0.742500 10.594167 
508 7.725000 2.576667 0.265833 12.044167 
509 6.075000 2.283333 0.355833 2.232500 
510 2.708333 0.856667 0.112500 6.775833 
511 7.991667 3.590000 0.322500 7.355833 
512 7.508333 3.676667 0.582500 6.292500 
513 9.491667 1.250000 0.705833 4.310833 
514 1.625000 0.770000 0.485833 20.792500 
515 3.641667 0.356667 0.950833 14.412500 
516 5.691667 2.903333 0.635833 7.887500 
517 5.175000 0.690000 0.329167 2.570833 
518 8.975000 2.670000 0.244167 7.500833 
519 7.141667 1.450000 0.640833 5.277500 
520 9.241667 1.256667 0.865833 15.524167 
521 1.158333 2.476667 0.797500 12.672500 
522 5.358333 2.796667 0.954167 14.219167 
523 5.675000 3.430000 0.650833 3.295833 
524 4.275000 1.383333 0.839167 2.860833 
525 4.191667 0.243333 0.747500 5.422500 
526 8.958333 1.330000 0.534167 1.700833 
527 8.041667 2.223333 0.867500 22.145833 
528 3.008333 0.536667 0.087500 18.085833 
529 2.425000 1.163333 0.297500 6.824167 
530 3.458333 0.323333 0.990833 20.357500 
531 7.608333 1.790000 0.470833 3.827500 
532 6.708333 0.590000 0.365833 12.430833 
533 6.775000 2.343333 0.489167 7.307500 
534 7.008333 3.250000 0.512500 1.990833 
535 7.241667 2.843333 0.337500 7.114167 
536 4.308333 1.303333 0.642500 1.652500 
537 3.108333 0.950000 0.247500 16.152500 
538 9.375000 0.996667 0.685833 13.687500 
539 1.858333 0.476667 0.965833 1.894167 
540 5.725000 0.290000 0.977500 17.844167 
541 3.975000 1.903333 0.570833 9.289167 
542 7.125000 1.976667 0.925833 9.192500 
543 6.241667 0.136667 0.525833 12.817500 
544 5.541667 2.990000 0.384167 4.455833 
545 4.975000 1.836667 0.695833 5.664167 
546 5.608333 2.710000 0.562500 2.619167 
547 3.858333 1.803333 0.712500 14.460833 
548 4.491667 1.210000 0.459167 3.972500 
549 4.525000 0.783333 0.425833 8.854167 
550 4.008333 2.470000 0.615833 5.325833 
551 4.541667 0.510000 0.592500 20.889167 
552 6.491667 2.176667 0.852500 18.424167 
553 2.691667 0.870000 0.444167 16.007500 
554 0.658333 0.056667 0.825833 27.269167 
555 3.041667 0.516667 0.794167 22.580833 
556 8.241667 0.576667 0.632500 17.119167 
557 0.058333 2.556667 0.957500 10.787500 
558 5.341667 0.843333 0.564167 12.382500 
559 3.175000 1.016667 0.970833 17.457500 
560 5.275000 2.250000 0.964167 9.917500 
561 5.708333 1.816667 0.792500 14.025833 
562 1.291667 0.916667 0.419167 4.020833 
563 0.425000 3.070000 0.962500 6.389167 
564 2.858333 0.070000 0.610833 21.082500 
565 2.375000 1.103333 0.727500 2.764167 
566 4.441667 1.643333 0.860833 10.110833 
567 2.925000 0.076667 0.422500 15.379167 
568 1.725000 0.456667 0.987500 17.505833 
569 1.908333 0.330000 0.775833 13.059167 
570 1.208333 0.023333 0.662500 2.667500 
571 5.841667 1.123333 0.892500 11.802500 
572 0.941667 0.203333 0.664167 21.324167 
573 1.441667 0.103333 0.857500 21.952500 
574 3.025000 2.396667 0.750833 1.072500 
575 7.541667 0.416667 0.812500 18.375833 
576 6.508333 0.030000 0.850833 14.364167 
577 5.625000 0.396667 0.840833 9.820833 
578 2.341667 2.656667 0.934167 10.400833 
579 4.841667 0.863333 0.704167 8.419167 
580 0.175000 0.390000 0.457500 6.872500 
581 1.875000 2.583333 0.922500 4.745833 
582 3.791667 0.943333 0.702500 13.397500 
583 1.425000 1.596667 0.875833 11.899167 
584 1.508333 0.363333 0.300833 16.200833 
585 2.991667 1.996667 0.740833 6.147500 
586 2.508333 0.543333 0.590833 12.092500 
587 0.708333 1.243333 0.672500 11.947500 
588 1.125000 1.916667 0.815833 6.050833 
589 0.258333 0.676667 0.397500 13.349167 
590 2.008333 1.830000 0.994167 4.842500 
591 2.308333 0.443333 0.914167 7.404167 
592 1.108333 1.116667 0.959167 5.035833 
593 0.208333 1.263333 0.820833 8.225833 
594 0.158333 0.730000 0.639167 7.597500 
595 0.291667 0.063333 0.885833 17.215833 
596 0.858333 0.643333 0.777500 4.069167 
597 0.825000 0.470000 0.572500 15.282500 
598 0.541667 0.483333 0.849167 9.337500 
599 0.008333 0.523333 0.755833 14.315833 
